Trip id,Starttime,Stoptime,Bikeid,Tripduration,From station id,From station name,To station id,To station name,Usertype
87203634,10/10/2019 15:42,10/10/2019 15:53,70047,661,1095,Schenley Dr & Forbes Ave (Schenley Plaza),1041,Fifth Ave & S Bouquet St,Customer
87203649,10/10/2019 15:42,10/10/2019 15:50,70446,486,1061,33rd St & Penn Ave,1061,33rd St & Penn Ave,Customer
87203923,10/10/2019 15:49,10/10/2019 15:56,70500,375,1059,Burns White Center at 3 Crossings,49641,11th St & Penn Ave,Subscriber
87203945,10/10/2019 15:50,10/10/2019 15:54,70277,235,,BIKE 70277,1044,Zulema St & Coltart Ave,Subscriber
87203988,10/10/2019 15:51,10/11/2019 10:04,70446,65600,1061,33rd St & Penn Ave,,BIKE 70446,Customer
87204031,10/10/2019 15:52,10/10/2019 15:57,70581,273,1094,O'Hara St & Desoto St,1091,Semple St & Louisa St,Subscriber
87204189,10/10/2019 15:57,10/10/2019 16:14,70681,1045,1001,Forbes Ave & Market Square,49951,Butler St & 36th St,Subscriber
87204253,10/10/2019 15:59,10/10/2019 16:12,70664,829,1000,Liberty Ave & Stanwix St,1017,21st St & Penn Ave,Subscriber
87204303,10/10/2019 16:00,10/10/2019 16:18,70164,1071,1017,21st St & Penn Ave,1002,Third Ave & Wood St,Customer
87204482,10/10/2019 16:04,10/10/2019 16:09,70658,322,49691,Liberty Ave & 6th St,49641,11th St & Penn Ave,Subscriber
87204562,10/10/2019 16:06,10/10/2019 16:22,70042,989,1035,Fifth Ave & S Dithridge St,1043,S Millvale Ave & Centre Ave,Subscriber
87204684,10/10/2019 16:09,10/10/2019 16:15,70454,335,1009,12th St & Penn Ave,,BIKE 70454,Subscriber
87204799,10/10/2019 16:12,10/10/2019 16:26,70115,819,1034,Ellsworth Ave & N Neville St,1028,Penn Ave & Putnam St (Bakery Square),Subscriber
87204813,10/10/2019 16:13,10/10/2019 16:27,70528,873,49691,Liberty Ave & 6th St,1061,33rd St & Penn Ave,Subscriber
87205092,10/10/2019 16:20,10/10/2019 17:06,70362,2754,1045,S 27th St & Sidney St. (Southside Works),1045,S 27th St & Sidney St. (Southside Works),Customer
87205110,10/10/2019 16:21,10/10/2019 16:30,70503,554,49801,Microsoft,1016,17th St & Penn Ave,Customer
87205113,10/10/2019 16:21,10/10/2019 16:30,70229,552,49801,Microsoft,1016,17th St & Penn Ave,Customer
87205187,10/10/2019 16:23,10/10/2019 16:25,70321,145,49431,Penn Ave & Negley Ave,1030,S Euclid Ave & Centre Ave,Subscriber
87205218,10/10/2019 16:24,10/10/2019 17:10,70650,2794,1041,Fifth Ave & S Bouquet St,,BIKE 70650,Subscriber
87205221,10/10/2019 16:24,10/10/2019 16:39,70454,903,,BIKE 70454,1061,33rd St & Penn Ave,Subscriber
87205313,10/10/2019 16:26,10/10/2019 16:58,70633,1922,1094,O'Hara St & Desoto St,1026,Penn Ave & S Whitfield St,Customer
87205316,10/10/2019 16:26,10/10/2019 16:40,70257,815,1068,Forbes Ave & Murray Ave,1034,Ellsworth Ave & N Neville St,Subscriber
87205387,10/10/2019 16:28,10/10/2019 16:49,70578,1261,1004,First Ave & B St (T Station),1084,Hot Metal St & Tunnel Blvd,Customer
87205413,10/10/2019 16:29,10/10/2019 16:42,70568,808,49731,Ross St & Fourth Ave,49731,Ross St & Fourth Ave,Subscriber
87205418,10/10/2019 16:29,10/10/2019 16:41,70664,718,1017,21st St & Penn Ave,49661,Seventh Ave & Liberty Ave,Subscriber
87205625,10/10/2019 16:36,10/10/2019 16:53,70310,1053,49671,9th St & Penn Ave,1061,33rd St & Penn Ave,Subscriber
87205750,10/10/2019 16:40,10/10/2019 17:15,70629,2135,1037,Frew St & Schenley Dr,1005,Forbes Ave & Grant St,Customer
87205751,10/10/2019 16:40,10/10/2019 17:16,70101,2173,1037,Frew St & Schenley Dr,,BIKE 70101,Customer
87205852,10/10/2019 16:43,10/10/2019 17:00,70345,1019,1036,Schenley Dr at Schenley Plaza (Carnegie Library Main),1036,Schenley Dr at Schenley Plaza (Carnegie Library Main),Customer
87205910,10/10/2019 16:45,10/10/2019 16:53,70272,496,1099,Forbes Ave & S Craig St,4929,Ruskin Ave & Bigelow Blvd,Customer
87205926,10/10/2019 16:45,10/10/2019 16:56,70243,663,49271,S Craig St & 5th Ave,1029,Alder St & S Highland Ave,Subscriber
87205928,10/10/2019 16:45,10/10/2019 17:34,70672,2901,1002,Third Ave & Wood St,1032,Walnut St & College St,Subscriber
87205934,10/10/2019 16:45,10/10/2019 16:50,70340,250,1099,Forbes Ave & S Craig St,1099,Forbes Ave & S Craig St,Customer
87205941,10/10/2019 16:46,10/10/2019 17:11,70011,1526,1021,Taylor St & Liberty Ave,1039,Atwood St & Bates St,Customer
87205976,10/10/2019 16:47,10/10/2019 16:57,70616,600,1028,Penn Ave & Putnam St (Bakery Square),1031,Maryland Ave & Ellsworth Ave,Subscriber
87205996,10/10/2019 16:47,10/10/2019 16:59,70531,714,1041,Fifth Ave & S Bouquet St,1031,Maryland Ave & Ellsworth Ave,Subscriber
87206001,10/10/2019 16:47,10/10/2019 16:53,70121,329,1019,42nd St & Butler St,1018,Butler St & Stanton Ave,Subscriber
87206035,10/10/2019 16:48,10/10/2019 16:54,70451,317,49641,11th St & Penn Ave,1016,17th St & Penn Ave,Subscriber
87206063,10/10/2019 16:49,10/10/2019 17:08,70525,1113,49701,Third Ave & Stanwix St,1048,S 18th St & Sidney St,Subscriber
87206118,10/10/2019 16:51,10/10/2019 17:08,70214,1035,49701,Third Ave & Stanwix St,1048,S 18th St & Sidney St,Subscriber
87206137,10/10/2019 16:52,10/10/2019 17:09,70097,1026,1009,12th St & Penn Ave,1061,33rd St & Penn Ave,Subscriber
87206141,10/10/2019 16:52,10/10/2019 16:57,70230,283,1008,Centre Ave & PPG Paints Arena,1006,Ross St & Sixth Ave (Steel Plaza T Station),Subscriber
87206243,10/10/2019 16:55,10/10/2019 17:14,70116,1103,1004,First Ave & B St (T Station),1084,Hot Metal St & Tunnel Blvd,Customer
87206257,10/10/2019 16:55,10/10/2019 17:08,70296,763,1054,Smithfield St & Fourth Ave,1049,S 12th St & E Carson St,Customer
87206269,10/10/2019 16:56,10/10/2019 17:07,70029,648,1011,Fort Duquesne Blvd & 7th St,1059,Burns White Center at 3 Crossings,Customer
87206390,10/10/2019 17:00,10/10/2019 17:04,70588,279,49641,11th St & Penn Ave,1016,17th St & Penn Ave,Subscriber
87206417,10/10/2019 17:01,10/10/2019 17:09,70444,523,1074,South Side Trail & S 4th St,1048,S 18th St & Sidney St,Customer
87206458,10/10/2019 17:02,10/10/2019 17:16,70657,879,1033,Ivy St & Walnut St   ,49311,Hamilton Ave & N Dallas Ave,Subscriber
87206525,10/10/2019 17:04,10/10/2019 17:14,70070,652,49651,Grant St & Strawberry Way,49611,24th St & Smallman St,Subscriber
87206542,10/10/2019 17:04,10/10/2019 17:11,70649,421,1054,Smithfield St & Fourth Ave,1004,First Ave & B St (T Station),Subscriber
87206548,10/10/2019 17:04,10/10/2019 17:26,70345,1295,1036,Schenley Dr at Schenley Plaza (Carnegie Library Main),1004,First Ave & B St (T Station),Subscriber
87206571,10/10/2019 17:05,10/10/2019 17:08,70451,180,1016,17th St & Penn Ave,1017,21st St & Penn Ave,Subscriber
87206615,10/10/2019 17:06,10/10/2019 17:17,70658,619,49641,11th St & Penn Ave,1000,Liberty Ave & Stanwix St,Customer
87206689,10/10/2019 17:09,10/10/2019 17:16,70546,400,,BIKE 70546,1011,Fort Duquesne Blvd & 7th St,Customer
87206701,10/10/2019 17:09,10/10/2019 17:15,70578,362,1084,Hot Metal St & Tunnel Blvd,1047,S 22nd St & E Carson St,Customer
87206803,10/10/2019 17:13,10/10/2019 17:26,70144,811,,BIKE 70144,1049,S 12th St & E Carson St,Subscriber
87206806,10/10/2019 17:13,10/10/2019 17:20,70060,407,49801,Microsoft,1013,Isabella St & Federal St (PNC Park),Subscriber
87206872,10/10/2019 17:15,10/10/2019 17:56,70029,2449,1059,Burns White Center at 3 Crossings,1040,O'Hara St and University Place (Soldiers and Sailors Memorial),Subscriber
87206895,10/10/2019 17:16,10/10/2019 17:27,70271,697,1011,Fort Duquesne Blvd & 7th St,49801,Microsoft,Customer
87206943,10/10/2019 17:17,10/10/2019 17:27,70351,606,1033,Ivy St & Walnut St   ,49271,S Craig St & 5th Ave,Subscriber
87206960,10/10/2019 17:18,10/10/2019 17:36,70610,1089,1006,Ross St & Sixth Ave (Steel Plaza T Station),1019,42nd St & Butler St,Subscriber
87206977,10/10/2019 17:18,10/10/2019 17:40,70421,1292,1003,First Ave & Smithfield St,1045,S 27th St & Sidney St. (Southside Works),Subscriber
87207005,10/10/2019 17:19,10/10/2019 17:27,70541,491,1013,Isabella St & Federal St (PNC Park),49801,Microsoft,Subscriber
87207021,10/10/2019 17:19,10/10/2019 17:40,70570,1247,1054,Smithfield St & Fourth Ave,1045,S 27th St & Sidney St. (Southside Works),Subscriber
87207030,10/10/2019 17:20,10/10/2019 17:41,70639,1251,1002,Third Ave & Wood St,1045,S 27th St & Sidney St. (Southside Works),Subscriber
87207076,10/10/2019 17:22,10/10/2019 17:41,70535,1144,1002,Third Ave & Wood St,1045,S 27th St & Sidney St. (Southside Works),Subscriber
87207083,10/10/2019 17:22,10/10/2019 17:30,70500,464,49641,11th St & Penn Ave,1001,Forbes Ave & Market Square,Subscriber
87207150,10/10/2019 17:25,10/10/2019 17:27,70595,170,1097,Tennyson Ave & Fifth Ave,4929,Ruskin Ave & Bigelow Blvd,Subscriber
87207200,10/10/2019 17:27,10/10/2019 17:42,70488,910,1003,First Ave & Smithfield St,1046,S 25th St & E Carson St,Subscriber
87207205,10/10/2019 17:27,10/10/2019 18:47,70578,4801,1047,S 22nd St & E Carson St,1047,S 22nd St & E Carson St,Customer
87207239,10/10/2019 17:28,10/10/2019 17:39,70272,662,4929,Ruskin Ave & Bigelow Blvd,1032,Walnut St & College St,Subscriber
87207242,10/10/2019 17:28,10/10/2019 17:36,70429,441,,BIKE 70429,,BIKE 70429,Subscriber
87207273,10/10/2019 17:29,10/10/2019 18:00,70644,1816,49671,9th St & Penn Ave,1018,Butler St & Stanton Ave,Subscriber
87207311,10/10/2019 17:31,10/10/2019 17:38,70241,436,1045,S 27th St & Sidney St. (Southside Works),1048,S 18th St & Sidney St,Customer
87207368,10/10/2019 17:33,10/10/2019 17:48,70298,932,49271,S Craig St & 5th Ave,1033,Ivy St & Walnut St   ,Subscriber
87207375,10/10/2019 17:33,10/10/2019 17:42,70060,570,1013,Isabella St & Federal St (PNC Park),1010,10th St & Penn Ave (David L. Lawrence Convention Center),Subscriber
87207463,10/10/2019 17:36,10/10/2019 17:56,70622,1253,1059,Burns White Center at 3 Crossings,1047,S 22nd St & E Carson St,Subscriber
87207486,10/10/2019 17:37,10/10/2019 17:45,70546,468,1011,Fort Duquesne Blvd & 7th St,49801,Microsoft,Subscriber
87207532,10/10/2019 17:38,10/10/2019 17:49,70500,633,1001,Forbes Ave & Market Square,49801,Microsoft,Subscriber
87207535,10/10/2019 17:38,10/10/2019 18:07,70187,1697,1045,S 27th St & Sidney St. (Southside Works),1001,Forbes Ave & Market Square,Subscriber
87207545,10/10/2019 17:39,10/10/2019 17:47,70132,499,49251,Schenley Dr & Forbes Ave,1068,Forbes Ave & Murray Ave,Subscriber
87207562,10/10/2019 17:40,10/10/2019 17:49,70036,537,49671,9th St & Penn Ave,1016,17th St & Penn Ave,Subscriber
87207563,10/10/2019 17:40,10/10/2019 17:43,70156,216,1035,Fifth Ave & S Dithridge St,1099,Forbes Ave & S Craig St,Subscriber
87207568,10/10/2019 17:40,10/10/2019 17:43,70164,201,1002,Third Ave & Wood St,1004,First Ave & B St (T Station),Subscriber
87207598,10/10/2019 17:41,10/10/2019 17:49,70541,449,49801,Microsoft,1013,Isabella St & Federal St (PNC Park),Customer
87207637,10/10/2019 17:43,10/10/2019 18:07,70198,1435,1037,Frew St & Schenley Dr,1004,First Ave & B St (T Station),Subscriber
87207714,10/10/2019 17:46,10/10/2019 18:26,70599,2368,1027,Shady Ave & Ellsworth Ave,,BIKE 70599,Customer
87207718,10/10/2019 17:46,10/10/2019 17:52,70040,311,1060,Penn Ave & 29th St,1059,Burns White Center at 3 Crossings,Customer
87207728,10/10/2019 17:47,10/10/2019 18:11,70470,1440,1011,Fort Duquesne Blvd & 7th St,1018,Butler St & Stanton Ave,Subscriber
87207783,10/10/2019 17:49,10/10/2019 17:58,70276,565,1052,McNulty Dr & Forbes Ave,49691,Liberty Ave & 6th St,Subscriber
87207811,10/10/2019 17:50,10/10/2019 17:59,70589,536,49711,First Ave & Stanwix St,1014,Ridge Ave & Brighton Rd (CCAC),Subscriber
87207823,10/10/2019 17:50,10/10/2019 17:56,70678,334,1094,O'Hara St & Desoto St,1036,Schenley Dr at Schenley Plaza (Carnegie Library Main),Subscriber
87207890,10/10/2019 17:53,10/10/2019 18:09,70546,937,49801,Microsoft,1016,17th St & Penn Ave,Customer
87207892,10/10/2019 17:53,10/10/2019 18:06,70271,801,49801,Microsoft,1016,17th St & Penn Ave,Customer
87207904,10/10/2019 17:53,10/10/2019 18:09,70215,943,1001,Forbes Ave & Market Square,49801,Microsoft,Subscriber
87207976,10/10/2019 17:56,10/10/2019 18:07,70638,656,,BIKE 70638,1074,South Side Trail & S 4th St,Subscriber
87208003,10/10/2019 17:57,10/10/2019 17:59,70339,80,1010,10th St & Penn Ave (David L. Lawrence Convention Center),1010,10th St & Penn Ave (David L. Lawrence Convention Center),Subscriber
87208004,10/10/2019 17:57,10/10/2019 18:13,70060,937,1010,10th St & Penn Ave (David L. Lawrence Convention Center),49561,Butler St & 48th St,Subscriber
87208023,10/10/2019 17:58,10/10/2019 18:06,70538,453,1064,Frankstown Ave & E Liberty Blvd,1024,S Negley Ave & Baum Blvd,Subscriber
87208039,10/10/2019 17:59,10/10/2019 18:10,70673,694,1026,Penn Ave & S Whitfield St,1028,Penn Ave & Putnam St (Bakery Square),Subscriber
87208043,10/10/2019 17:59,10/10/2019 18:05,70544,392,1041,Fifth Ave & S Bouquet St,1037,Frew St & Schenley Dr,Subscriber
87208065,10/10/2019 18:00,10/10/2019 18:06,70253,398,1010,10th St & Penn Ave (David L. Lawrence Convention Center),1016,17th St & Penn Ave,Subscriber
87208140,10/10/2019 18:02,10/10/2019 18:04,70025,80,49461,Friendship Ave & S Pacific Ave,49461,Friendship Ave & S Pacific Ave,Customer
87208157,10/10/2019 18:03,10/10/2019 18:13,70513,595,49401,Stanton Ave & N Negley Ave,1029,Alder St & S Highland Ave,Customer
87208163,10/10/2019 18:04,10/10/2019 18:08,70494,275,1060,Penn Ave & 29th St,1059,Burns White Center at 3 Crossings,Subscriber
87208240,10/10/2019 18:07,10/10/2019 18:20,70320,814,1029,Alder St & S Highland Ave,1021,Taylor St & Liberty Ave,Subscriber
87208242,10/10/2019 18:07,10/10/2019 18:39,70504,1964,1059,Burns White Center at 3 Crossings,1045,S 27th St & Sidney St. (Southside Works),Subscriber
87208273,10/10/2019 18:08,10/10/2019 18:30,70211,1307,49781,Fifth Ave & Miltenberger St,1041,Fifth Ave & S Bouquet St,Customer
87208274,10/10/2019 18:08,10/10/2019 18:12,70592,253,1001,Forbes Ave & Market Square,1013,Isabella St & Federal St (PNC Park),Subscriber
87208405,10/10/2019 18:13,10/10/2019 18:19,70386,329,1000,Liberty Ave & Stanwix St,1000,Liberty Ave & Stanwix St,Customer
87208478,10/10/2019 18:15,10/10/2019 18:20,70288,303,1025,Penn Ave & N Fairmount St,49401,Stanton Ave & N Negley Ave,Customer
87208581,10/10/2019 18:20,10/10/2019 19:23,70304,3785,1000,Liberty Ave & Stanwix St,1021,Taylor St & Liberty Ave,Customer
87208622,10/10/2019 18:22,10/10/2019 18:29,70121,405,1018,Butler St & Stanton Ave,1019,42nd St & Butler St,Subscriber
87208639,10/10/2019 18:23,10/10/2019 18:25,70597,131,1012,North Shore Trail & Fort Duquesne Bridge,,BIKE 70597,Customer
87208669,10/10/2019 18:24,10/10/2019 18:45,70083,1285,1097,Tennyson Ave & Fifth Ave,1029,Alder St & S Highland Ave,Subscriber
87208682,10/10/2019 18:25,10/10/2019 18:57,70276,1942,49691,Liberty Ave & 6th St,1019,42nd St & Butler St,Subscriber
87208720,10/10/2019 18:26,10/10/2019 18:56,70610,1798,1019,42nd St & Butler St,1019,42nd St & Butler St,Subscriber
87208739,10/10/2019 18:27,10/10/2019 18:35,70303,482,,BIKE 70303,1038,Boulevard of the Allies & Parkview Ave,Customer
87208789,10/10/2019 18:29,10/10/2019 18:41,70597,717,,BIKE 70597,1004,First Ave & B St (T Station),Customer
87208825,10/10/2019 18:30,10/10/2019 18:40,70599,611,,BIKE 70599,,BIKE 70599,Subscriber
87208853,10/10/2019 18:31,10/10/2019 18:34,70465,177,1095,Schenley Dr & Forbes Ave (Schenley Plaza),1095,Schenley Dr & Forbes Ave (Schenley Plaza),Subscriber
87208873,10/10/2019 18:32,10/10/2019 18:52,70144,1187,1049,S 12th St & E Carson St,1056,Wood St & Sixth Ave,Subscriber
87208897,10/10/2019 18:34,10/10/2019 19:06,70278,1926,1084,Hot Metal St & Tunnel Blvd,1029,Alder St & S Highland Ave,Customer
87208995,10/10/2019 18:39,10/10/2019 18:45,70359,371,1028,Penn Ave & Putnam St (Bakery Square),1029,Alder St & S Highland Ave,Subscriber
87209040,10/10/2019 18:41,10/10/2019 18:48,70272,443,1032,Walnut St & College St,1028,Penn Ave & Putnam St (Bakery Square),Subscriber
87209081,10/10/2019 18:43,10/10/2019 19:26,70074,2608,1017,21st St & Penn Ave,1000,Liberty Ave & Stanwix St,Customer
87209086,10/10/2019 18:43,10/10/2019 19:32,70249,2940,1013,Isabella St & Federal St (PNC Park),1012,North Shore Trail & Fort Duquesne Bridge,Subscriber
87209087,10/10/2019 18:43,10/10/2019 19:32,70541,2963,1013,Isabella St & Federal St (PNC Park),,BIKE 70541,Subscriber
87209090,10/10/2019 18:43,10/10/2019 18:47,70662,203,1002,Third Ave & Wood St,1001,Forbes Ave & Market Square,Subscriber
87209097,10/10/2019 18:44,10/10/2019 19:26,70210,2539,1017,21st St & Penn Ave,1000,Liberty Ave & Stanwix St,Customer
87209109,10/10/2019 18:44,10/10/2019 19:04,70218,1204,1094,O'Hara St & Desoto St,1028,Penn Ave & Putnam St (Bakery Square),Subscriber
87209118,10/10/2019 18:45,10/11/2019 11:26,70104,60092,1068,Forbes Ave & Murray Ave,1093,S Bouquet Ave & Sennott St,Customer
87209147,10/10/2019 18:46,10/10/2019 19:33,70620,2765,1013,Isabella St & Federal St (PNC Park),1012,North Shore Trail & Fort Duquesne Bridge,Customer
87209164,10/10/2019 18:47,10/10/2019 20:35,70559,6490,1084,Hot Metal St & Tunnel Blvd,1084,Hot Metal St & Tunnel Blvd,Customer
87209172,10/10/2019 18:47,10/10/2019 18:53,70116,356,1084,Hot Metal St & Tunnel Blvd,1045,S 27th St & Sidney St. (Southside Works),Subscriber
87209174,10/10/2019 18:48,10/10/2019 19:10,70499,1366,1059,Burns White Center at 3 Crossings,1034,Ellsworth Ave & N Neville St,Subscriber
87209214,10/10/2019 18:50,10/10/2019 19:25,70678,2129,1036,Schenley Dr at Schenley Plaza (Carnegie Library Main),1029,Alder St & S Highland Ave,Customer
87209268,10/10/2019 18:52,10/10/2019 19:02,70031,570,1010,10th St & Penn Ave (David L. Lawrence Convention Center),49611,24th St & Smallman St,Subscriber
87209271,10/10/2019 18:52,10/10/2019 20:35,70504,6156,1045,S 27th St & Sidney St. (Southside Works),,BIKE 70504,Customer
87209273,10/10/2019 18:53,10/10/2019 19:08,70050,935,1037,Frew St & Schenley Dr,1084,Hot Metal St & Tunnel Blvd,Subscriber
87209278,10/10/2019 18:53,10/10/2019 19:03,70187,645,1001,Forbes Ave & Market Square,1017,21st St & Penn Ave,Subscriber
87209289,10/10/2019 18:54,10/10/2019 19:00,70635,358,1024,S Negley Ave & Baum Blvd,1026,Penn Ave & S Whitfield St,Subscriber
87209470,10/10/2019 19:05,10/10/2019 19:11,70047,400,1041,Fifth Ave & S Bouquet St,1038,Boulevard of the Allies & Parkview Ave,Subscriber
87209477,10/10/2019 19:05,10/10/2019 19:11,70320,354,1021,Taylor St & Liberty Ave,49461,Friendship Ave & S Pacific Ave,Subscriber
87209480,10/10/2019 19:05,10/10/2019 19:10,70053,282,,BIKE 70053,49391,E Liberty Blvd & Negley Ave,Customer
87209533,10/10/2019 19:08,10/10/2019 19:19,70629,695,1005,Forbes Ave & Grant St,1048,S 18th St & Sidney St,Subscriber
87209628,10/10/2019 19:13,10/10/2019 19:21,70412,488,1041,Fifth Ave & S Bouquet St,1088,Frazier St & Dawson St,Subscriber
87209684,10/10/2019 19:15,10/10/2019 20:39,70212,5028,1041,Fifth Ave & S Bouquet St,1088,Frazier St & Dawson St,Customer
87209685,10/10/2019 19:16,10/10/2019 19:23,70379,444,1056,Wood St & Sixth Ave,1017,21st St & Penn Ave,Customer
87209707,10/10/2019 19:16,10/10/2019 19:26,70532,594,49711,First Ave & Stanwix St,1074,South Side Trail & S 4th St,Customer
87209711,10/10/2019 19:17,10/10/2019 19:36,70234,1171,1036,Schenley Dr at Schenley Plaza (Carnegie Library Main),1040,O'Hara St and University Place (Soldiers and Sailors Memorial),Subscriber
87209718,10/10/2019 19:17,10/10/2019 19:41,70150,1414,1026,Penn Ave & S Whitfield St,1022,Liberty Ave & S Millvale Ave (West Penn Hospital),Subscriber
87209720,10/10/2019 19:17,10/10/2019 19:24,70154,424,1036,Schenley Dr at Schenley Plaza (Carnegie Library Main),1041,Fifth Ave & S Bouquet St,Subscriber
87209769,10/10/2019 19:20,10/11/2019 13:59,70578,67107,1047,S 22nd St & E Carson St,49741,Washington Pl & Centre Ave,Customer
87209800,10/10/2019 19:22,10/11/2019 13:58,70622,66968,1047,S 22nd St & E Carson St,49741,Washington Pl & Centre Ave,Customer
87209805,10/10/2019 19:23,10/10/2019 19:32,70029,534,1040,O'Hara St and University Place (Soldiers and Sailors Memorial),1031,Maryland Ave & Ellsworth Ave,Subscriber
87209811,10/10/2019 19:23,10/10/2019 19:41,70340,1070,1099,Forbes Ave & S Craig St,1030,S Euclid Ave & Centre Ave,Customer
87209815,10/10/2019 19:23,10/10/2019 19:46,70592,1353,1013,Isabella St & Federal St (PNC Park),1047,S 22nd St & E Carson St,Subscriber
87209840,10/10/2019 19:25,10/10/2019 19:34,70320,575,49461,Friendship Ave & S Pacific Ave,1018,Butler St & Stanton Ave,Subscriber
87209868,10/10/2019 19:26,10/10/2019 19:39,70132,810,1068,Forbes Ave & Murray Ave,1028,Penn Ave & Putnam St (Bakery Square),Subscriber
87209871,10/10/2019 19:26,10/10/2019 19:39,70586,798,1068,Forbes Ave & Murray Ave,1028,Penn Ave & Putnam St (Bakery Square),Subscriber
87209883,10/10/2019 19:27,10/10/2019 19:33,70605,410,1003,First Ave & Smithfield St,1074,South Side Trail & S 4th St,Subscriber
87209902,10/10/2019 19:28,10/10/2019 19:46,70237,1070,49581,Liberty Ave & 37th St,49391,E Liberty Blvd & Negley Ave,Customer
87209964,10/10/2019 19:32,10/10/2019 20:05,70225,1967,1014,Ridge Ave & Brighton Rd (CCAC),1002,Third Ave & Wood St,Subscriber
87209969,10/10/2019 19:32,10/10/2019 19:47,70621,872,49401,Stanton Ave & N Negley Ave,,BIKE 70621,Customer
87209976,10/10/2019 19:33,10/10/2019 19:46,70603,796,49401,Stanton Ave & N Negley Ave,1030,S Euclid Ave & Centre Ave,Customer
87210036,10/10/2019 19:37,10/10/2019 19:59,70535,1304,1045,S 27th St & Sidney St. (Southside Works),49701,Third Ave & Stanwix St,Subscriber
87210041,10/10/2019 19:37,10/10/2019 19:59,70639,1319,1045,S 27th St & Sidney St. (Southside Works),49701,Third Ave & Stanwix St,Subscriber
87210054,10/10/2019 19:38,10/10/2019 20:14,70658,2150,1000,Liberty Ave & Stanwix St,1000,Liberty Ave & Stanwix St,Customer
87210058,10/10/2019 19:38,10/10/2019 20:14,70210,2156,1000,Liberty Ave & Stanwix St,1000,Liberty Ave & Stanwix St,Customer
87210119,10/10/2019 19:42,10/10/2019 20:10,70554,1673,1095,Schenley Dr & Forbes Ave (Schenley Plaza),1095,Schenley Dr & Forbes Ave (Schenley Plaza),Customer
87210139,10/10/2019 19:44,10/10/2019 19:51,70278,457,1029,Alder St & S Highland Ave,1028,Penn Ave & Putnam St (Bakery Square),Subscriber
87210186,10/10/2019 19:47,10/10/2019 19:56,70379,505,1017,21st St & Penn Ave,49671,9th St & Penn Ave,Subscriber
87210189,10/10/2019 19:48,10/10/2019 19:56,70451,503,1017,21st St & Penn Ave,49671,9th St & Penn Ave,Subscriber
87210247,10/10/2019 19:52,10/10/2019 19:59,70272,389,1028,Penn Ave & Putnam St (Bakery Square),1032,Walnut St & College St,Subscriber
87210296,10/10/2019 19:56,10/10/2019 20:03,70278,415,1028,Penn Ave & Putnam St (Bakery Square),1026,Penn Ave & S Whitfield St,Subscriber
87210308,10/10/2019 19:56,10/10/2019 20:01,70581,254,1091,Semple St & Louisa St,1094,O'Hara St & Desoto St,Subscriber
87210318,10/10/2019 19:57,10/10/2019 20:08,70029,684,1031,Maryland Ave & Ellsworth Ave,1062,S Winebiddle St & Penn Ave,Customer
87210355,10/10/2019 19:59,10/10/2019 20:05,70662,362,1001,Forbes Ave & Market Square,,BIKE 70662,Subscriber
87210381,10/10/2019 20:02,10/10/2019 20:06,70486,245,1003,First Ave & Smithfield St,1004,First Ave & B St (T Station),Customer
87210394,10/10/2019 20:03,10/10/2019 20:09,70635,328,1026,Penn Ave & S Whitfield St,49351,Penn Ave at The Village at Eastside,Subscriber
87210444,10/10/2019 20:07,10/10/2019 20:15,70161,487,1037,Frew St & Schenley Dr,,BIKE 70161,Subscriber
87210556,10/10/2019 20:14,10/10/2019 20:17,70581,199,1094,O'Hara St & Desoto St,1097,Tennyson Ave & Fifth Ave,Subscriber
87210571,10/10/2019 20:15,10/10/2019 20:27,70451,732,49671,9th St & Penn Ave,1059,Burns White Center at 3 Crossings,Subscriber
87210591,10/10/2019 20:17,10/10/2019 20:27,70042,586,1043,S Millvale Ave & Centre Ave,1033,Ivy St & Walnut St   ,Subscriber
87210609,10/10/2019 20:18,10/10/2019 21:04,70650,2748,,BIKE 70650,1068,Forbes Ave & Murray Ave,Subscriber
87210611,10/10/2019 20:19,10/10/2019 20:28,70351,584,49271,S Craig St & 5th Ave,1039,Atwood St & Bates St,Subscriber
87210714,10/10/2019 20:27,10/10/2019 21:20,70678,3125,1029,Alder St & S Highland Ave,49401,Stanton Ave & N Negley Ave,Customer
87210716,10/10/2019 20:27,10/10/2019 20:38,70298,624,1033,Ivy St & Walnut St   ,1027,Shady Ave & Ellsworth Ave,Customer
87210719,10/10/2019 20:28,10/11/2019 13:53,70083,62703,1029,Alder St & S Highland Ave,49401,Stanton Ave & N Negley Ave,Customer
87210720,10/10/2019 20:28,10/10/2019 20:56,70314,1712,1000,Liberty Ave & Stanwix St,1045,S 27th St & Sidney St. (Southside Works),Subscriber
87210721,10/10/2019 20:28,10/10/2019 20:56,70074,1710,1000,Liberty Ave & Stanwix St,1045,S 27th St & Sidney St. (Southside Works),Subscriber
87210729,10/10/2019 20:28,10/10/2019 20:35,70482,396,1008,Centre Ave & PPG Paints Arena,1002,Third Ave & Wood St,Subscriber
87210752,10/10/2019 20:30,10/10/2019 20:41,70508,651,1005,Forbes Ave & Grant St,1001,Forbes Ave & Market Square,Customer
87210922,10/10/2019 20:44,10/10/2019 20:49,70003,285,49261,Wightman St & Forbes Ave,1070,Hobart St & Wightman St,Subscriber
