Trip id,Starttime,Stoptime,Bikeid,Tripduration,From station id,From station name,To station id,To station name,Usertype
130685421,10/10/2021 1:52,10/10/2021 2:02,70438,571,1034,Ellsworth Ave & N Neville St,1023,Liberty Ave & Baum Blvd,Subscriber
130685444,10/10/2021 1:54,10/10/2021 2:06,70769,696,49641,11th St & Penn Ave,49611,24th St & Smallman St,Customer
130685455,10/10/2021 1:55,10/10/2021 3:30,70940,5718,49641,11th St & Penn Ave,49921,W General Robinson St & Chuck Noll Way,Customer
130685526,10/10/2021 2:01,10/10/2021 2:09,71217,472,1029,Alder St & S Highland Ave,49401,Stanton Ave & N Negley Ave,Subscriber
130685589,10/10/2021 2:06,10/10/2021 13:09,70544,39787,49301,Centre Ave & N Craig St,1038,Boulevard of the Allies & Parkview Ave,Customer
130685633,10/10/2021 2:09,10/10/2021 2:31,70786,1344,,BIKE 70786,1070,Hobart St & Wightman St,Customer
130685646,10/10/2021 2:10,10/10/2021 2:46,70465,2172,1017,21st St & Penn Ave,1045,S 27th St & Sidney St. (Southside Works),Customer
130685737,10/10/2021 2:17,10/10/2021 2:36,71224,1128,1000,Liberty Ave & Stanwix St,1052,McAnulty Dr & Forbes Ave,Customer
130685745,10/10/2021 2:17,10/10/2021 2:56,71206,2356,1000,Liberty Ave & Stanwix St,1046,S 25th St & E Carson St,Customer
130685751,10/10/2021 2:17,10/10/2021 2:53,70968,2162,1000,Liberty Ave & Stanwix St,1046,S 25th St & E Carson St,Customer
130685808,10/10/2021 2:21,10/10/2021 2:42,70770,1276,1048,S 18th St & Sidney St,1002,Third Ave & Wood St,Customer
130685837,10/10/2021 2:23,10/10/2021 2:56,70766,2000,1000,Liberty Ave & Stanwix St,1046,S 25th St & E Carson St,Customer
130685897,10/10/2021 2:26,10/10/2021 2:34,71174,449,1095,Schenley Dr & Forbes Ave (Schenley Plaza),49301,Centre Ave & N Craig St,Subscriber
130685910,10/10/2021 2:27,10/10/2021 2:56,70838,1762,1012,North Shore Trail & Fort Duquesne Bridge,,BIKE 70838,Customer
130685921,10/10/2021 2:28,10/10/2021 2:57,70260,1739,1012,North Shore Trail & Fort Duquesne Bridge,,BIKE 70260,Customer
130685925,10/10/2021 2:28,10/10/2021 2:57,70900,1731,1012,North Shore Trail & Fort Duquesne Bridge,,BIKE 70900,Customer
130685960,10/10/2021 2:30,10/10/2021 2:39,71226,589,49781,Fifth Ave & Miltenberger St,1006,Ross St & Sixth Ave (Steel Plaza T Station),Customer
130685975,10/10/2021 2:30,10/10/2021 2:42,70661,697,49781,Fifth Ave & Miltenberger St,1006,Ross St & Sixth Ave (Steel Plaza T Station),Customer
130686173,10/10/2021 2:40,10/10/2021 2:44,70074,221,1029,Alder St & S Highland Ave,1032,Walnut St & College St,Subscriber
130686253,10/10/2021 2:44,10/10/2021 2:46,70504,122,,BIKE 70504,,BIKE 70504,Subscriber
130686260,10/10/2021 2:45,10/10/2021 3:20,71155,2123,1047,S 22nd St & E Carson St,1043,S Millvale Ave & Centre Ave,Customer
130686352,10/10/2021 2:50,10/10/2021 2:57,70836,431,1029,Alder St & S Highland Ave,1024,S Negley Ave & Baum Blvd,Subscriber
130686515,10/10/2021 2:57,10/10/2021 3:04,71208,409,1038,Boulevard of the Allies & Parkview Ave,1041,Fifth Ave & S Bouquet St,Subscriber
130686521,10/10/2021 2:57,10/10/2021 3:08,70633,668,1093,S Bouquet Ave & Sennott St,,BIKE 70633,Customer
130686527,10/10/2021 2:57,10/10/2021 3:08,70736,620,1093,S Bouquet Ave & Sennott St,,BIKE 70736,Customer
130686590,10/10/2021 3:01,10/10/2021 3:12,70050,690,1099,Forbes Ave & S Craig St,1039,Atwood St & Bates St,Subscriber
130686629,10/10/2021 3:02,10/10/2021 3:16,70969,812,1099,Forbes Ave & S Craig St,,BIKE 70969,Subscriber
130686833,10/10/2021 3:13,10/10/2021 19:39,71160,59159,49691,Liberty Ave & 6th St,1054,Smithfield St & Fourth Ave,Customer
130687048,10/10/2021 3:22,10/10/2021 3:29,70969,423,,BIKE 70969,1039,Atwood St & Bates St,Subscriber
130690075,10/10/2021 4:48,10/10/2021 4:59,70736,674,,BIKE 70736,1093,S Bouquet Ave & Sennott St,Customer
130693475,10/10/2021 5:48,10/10/2021 5:56,71217,506,49401,Stanton Ave & N Negley Ave,1024,S Negley Ave & Baum Blvd,Subscriber
130693621,10/10/2021 5:50,10/10/2021 5:54,70836,258,1024,S Negley Ave & Baum Blvd,1023,Liberty Ave & Baum Blvd,Customer
130696634,10/10/2021 6:31,10/10/2021 6:49,70836,1101,1023,Liberty Ave & Baum Blvd,49601,Smallman St & 31st St,Subscriber
130697029,10/10/2021 6:35,10/10/2021 6:43,71217,434,1024,S Negley Ave & Baum Blvd,1022,Liberty Ave & S Millvale Ave (West Penn Hospital),Subscriber
130698171,10/10/2021 6:49,10/10/2021 13:38,70657,24498,49601,Smallman St & 31st St,49801,Microsoft,Customer
130698828,10/10/2021 6:57,10/10/2021 7:26,71225,1739,1062,S Winebiddle St & Penn Ave,1086,Technology Dr & Bates St ,Subscriber
130698938,10/10/2021 6:58,10/10/2021 7:09,70678,660,1021,Taylor St & Liberty Ave,1036,Schenley Dr at Schenley Plaza (Carnegie Library Main),Subscriber
130699062,10/10/2021 7:00,10/10/2021 7:13,70044,765,1020,42nd & Penn Ave.,1043,S Millvale Ave & Centre Ave,Subscriber
130700362,10/10/2021 7:16,10/10/2021 7:23,71208,473,1041,Fifth Ave & S Bouquet St,1038,Boulevard of the Allies & Parkview Ave,Subscriber
130700530,10/10/2021 7:18,10/10/2021 7:45,70643,1628,49801,Microsoft,1011,Fort Duquesne Blvd & 7th St,Subscriber
130700923,10/10/2021 7:22,10/10/2021 9:18,70687,6959,1043,S Millvale Ave & Centre Ave,,BIKE 70687,Customer
130701198,10/10/2021 7:24,10/10/2021 8:26,70531,3678,1072,Glasshouse,,BIKE 70531,Subscriber
130702991,10/10/2021 7:44,10/10/2021 8:15,70822,1848,1011,Fort Duquesne Blvd & 7th St,1023,Liberty Ave & Baum Blvd,Customer
130703763,10/10/2021 7:52,10/10/2021 8:33,70736,2434,1093,S Bouquet Ave & Sennott St,1041,Fifth Ave & S Bouquet St,Customer
130704267,10/10/2021 7:58,10/10/2021 8:05,70613,439,1019,42nd St & Butler St,,BIKE 70613,Customer
130706461,10/10/2021 8:20,10/10/2021 8:27,71178,437,49301,Centre Ave & N Craig St,1094,O'Hara St & Desoto St,Subscriber
130707212,10/10/2021 8:28,10/10/2021 8:41,70438,817,1023,Liberty Ave & Baum Blvd,1041,Fifth Ave & S Bouquet St,Customer
130707279,10/10/2021 8:28,10/10/2021 8:30,70531,126,,BIKE 70531,1072,Glasshouse,Subscriber
130707854,10/10/2021 8:34,10/10/2021 8:40,70801,358,1063,Penn Ave & N Atlantic Ave,1020,42nd & Penn Ave.,Subscriber
130707884,10/10/2021 8:34,10/10/2021 8:55,70423,1232,1062,S Winebiddle St & Penn Ave,1056,Wood St & Sixth Ave,Customer
130707886,10/10/2021 8:34,10/10/2021 8:55,70926,1256,1062,S Winebiddle St & Penn Ave,1056,Wood St & Sixth Ave,Customer
130708492,10/10/2021 8:40,10/10/2021 8:47,70549,429,49581,Liberty Ave & 37th St,49611,24th St & Smallman St,Subscriber
130709232,10/10/2021 8:47,10/10/2021 9:00,70565,747,,BIKE 70565,,BIKE 70565,Subscriber
130709630,10/10/2021 8:51,10/10/2021 9:05,70831,859,1017,21st St & Penn Ave,1004,First Ave & B St (T Station),Customer
130709704,10/10/2021 8:52,10/10/2021 9:05,70758,813,1017,21st St & Penn Ave,1004,First Ave & B St (T Station),Customer
130709798,10/10/2021 8:52,10/10/2021 9:08,70805,933,1015,Federal St & E North Ave,1016,17th St & Penn Ave,Subscriber
130709799,10/10/2021 8:52,10/10/2021 9:16,70765,1426,1046,S 25th St & E Carson St,1072,Glasshouse,Customer
130710163,10/10/2021 8:56,10/10/2021 9:02,70573,361,1033,Ivy St & Walnut St   ,1034,Ellsworth Ave & N Neville St,Subscriber
130710536,10/10/2021 9:00,10/10/2021 9:57,70829,3425,49611,24th St & Smallman St,49611,24th St & Smallman St,Customer
130710666,10/10/2021 9:01,10/10/2021 9:09,70899,460,1048,S 18th St & Sidney St,1045,S 27th St & Sidney St. (Southside Works),Subscriber
130710910,10/10/2021 9:04,10/10/2021 9:11,70375,397,1037,Frew St & Schenley Dr,1037,Frew St & Schenley Dr,Customer
130711623,10/10/2021 9:11,10/10/2021 9:28,70511,994,1059,Burns White Center at 3 Crossings,49561,Butler St & 48th St,Customer
130711761,10/10/2021 9:12,10/10/2021 9:20,70050,463,1039,Atwood St & Bates St,1041,Fifth Ave & S Bouquet St,Subscriber
130712119,10/10/2021 9:16,10/10/2021 9:38,70764,1318,1061,33rd St & Penn Ave ,1013,Isabella St & Federal St (PNC Park),Customer
130712343,10/10/2021 9:18,10/10/2021 9:51,70678,1950,1036,Schenley Dr at Schenley Plaza (Carnegie Library Main),1037,Frew St & Schenley Dr,Customer
130712544,10/10/2021 9:20,10/10/2021 9:26,70700,358,49371,E Liberty Blvd & Larimer Ave,1029,Alder St & S Highland Ave,Subscriber
130714097,10/10/2021 9:35,10/10/2021 9:45,70687,581,,BIKE 70687,,BIKE 70687,Customer
130714201,10/10/2021 9:36,10/10/2021 10:05,70794,1746,49321,Bennett St & Eccrue Way,1037,Frew St & Schenley Dr,Customer
130714613,10/10/2021 9:40,10/10/2021 9:46,70912,397,1070,Hobart St & Wightman St,,BIKE 70912,Subscriber
130715278,10/10/2021 9:46,10/10/2021 9:55,70750,562,1035,Fifth Ave & S Dithridge St,1086,Technology Dr & Bates St ,Subscriber
130715410,10/10/2021 9:48,10/10/2021 9:54,70765,413,1072,Glasshouse,1005,Forbes Ave & Grant St,Customer
130715418,10/10/2021 9:48,10/10/2021 11:14,70914,5174,49401,Stanton Ave & N Negley Ave,1013,Isabella St & Federal St (PNC Park),Customer
130715710,10/10/2021 9:50,10/10/2021 10:03,70644,748,1031,Maryland Ave & Ellsworth Ave,1099,Forbes Ave & S Craig St,Subscriber
130715932,10/10/2021 9:53,10/10/2021 10:01,70687,467,,BIKE 70687,1043,S Millvale Ave & Centre Ave,Customer
130715988,10/10/2021 9:53,10/10/2021 10:00,71178,402,1094,O'Hara St & Desoto St,49301,Centre Ave & N Craig St,Subscriber
130716281,10/10/2021 9:56,10/10/2021 10:00,70969,243,1039,Atwood St & Bates St,1095,Schenley Dr & Forbes Ave (Schenley Plaza),Subscriber
130716358,10/10/2021 9:57,10/10/2021 10:07,70044,573,1043,S Millvale Ave & Centre Ave,1095,Schenley Dr & Forbes Ave (Schenley Plaza),Subscriber
130716591,10/10/2021 9:59,10/10/2021 10:35,70843,2143,1019,42nd St & Butler St,1013,Isabella St & Federal St (PNC Park),Customer
130716671,10/10/2021 10:00,10/10/2021 10:21,70774,1249,1031,Maryland Ave & Ellsworth Ave,1022,Liberty Ave & S Millvale Ave (West Penn Hospital),Customer
130717023,10/10/2021 10:03,10/10/2021 10:16,70803,790,1088,Frazier St & Dawson St,1037,Frew St & Schenley Dr,Subscriber
130717518,10/10/2021 10:07,10/10/2021 10:35,70525,1654,1019,42nd St & Butler St,1014,Ridge Ave & Brighton Rd (CCAC),Subscriber
130717678,10/10/2021 10:09,10/10/2021 10:15,70329,389,,BIKE 70329,1093,S Bouquet Ave & Sennott St,Subscriber
130717699,10/10/2021 10:09,10/10/2021 10:37,70605,1650,1015,Federal St & E North Ave,49921,W General Robinson St & Chuck Noll Way,Customer
130717706,10/10/2021 10:09,10/10/2021 10:37,71202,1666,1044,Zulema St & Coltart Ave,1045,S 27th St & Sidney St. (Southside Works),Subscriber
130717765,10/10/2021 10:10,10/10/2021 18:51,70764,31287,1013,Isabella St & Federal St (PNC Park),1013,Isabella St & Federal St (PNC Park),Customer
130717873,10/10/2021 10:11,10/10/2021 10:43,70545,1944,1006,Ross St & Sixth Ave (Steel Plaza T Station),1016,17th St & Penn Ave,Customer
130717874,10/10/2021 10:11,10/10/2021 10:44,70813,1975,1006,Ross St & Sixth Ave (Steel Plaza T Station),1016,17th St & Penn Ave,Customer
130718047,10/10/2021 10:12,10/10/2021 10:58,70600,2723,49951,Butler St & 36th St,49651,Grant St & Strawberry Way,Customer
130718183,10/10/2021 10:14,10/10/2021 10:26,70565,735,,BIKE 70565,1029,Alder St & S Highland Ave,Subscriber
130718203,10/10/2021 10:14,10/10/2021 11:26,70974,4320,1074,South Side Trail & S 4th St,1074,South Side Trail & S 4th St,Customer
130718243,10/10/2021 10:14,10/10/2021 10:24,70924,607,1031,Maryland Ave & Ellsworth Ave,1099,Forbes Ave & S Craig St,Customer
130718318,10/10/2021 10:15,10/10/2021 11:25,70621,4210,1074,South Side Trail & S 4th St,1074,South Side Trail & S 4th St,Customer
130718416,10/10/2021 10:16,10/10/2021 10:23,71208,417,1038,Boulevard of the Allies & Parkview Ave,1095,Schenley Dr & Forbes Ave (Schenley Plaza),Subscriber
130718525,10/10/2021 10:16,10/10/2021 10:24,70273,456,49301,Centre Ave & N Craig St,1094,O'Hara St & Desoto St,Subscriber
130718530,10/10/2021 10:16,10/10/2021 10:27,70958,650,1091,Semple St & Louisa St,49301,Centre Ave & N Craig St,Subscriber
130718693,10/10/2021 10:18,10/10/2021 11:15,70597,3448,1017,21st St & Penn Ave,1012,North Shore Trail & Fort Duquesne Bridge,Customer
130718734,10/10/2021 10:18,10/10/2021 10:30,71221,696,49601,Smallman St & 31st St,1010,10th St & Penn Ave,Customer
130718780,10/10/2021 10:19,10/10/2021 11:15,70959,3372,1017,21st St & Penn Ave,1012,North Shore Trail & Fort Duquesne Bridge,Customer
130718894,10/10/2021 10:20,10/10/2021 10:31,70824,693,1033,Ivy St & Walnut St   ,1099,Forbes Ave & S Craig St,Subscriber
130718937,10/10/2021 10:20,10/10/2021 10:32,70738,685,1033,Ivy St & Walnut St   ,1099,Forbes Ave & S Craig St,Subscriber
130719300,10/10/2021 10:24,10/11/2021 13:38,70246,98040,49951,Butler St & 36th St,1013,Isabella St & Federal St (PNC Park),Customer
130719332,10/10/2021 10:24,10/10/2021 10:54,70919,1790,49951,Butler St & 36th St,1013,Isabella St & Federal St (PNC Park),Customer
130719493,10/10/2021 10:26,10/10/2021 10:45,70968,1179,1046,S 25th St & E Carson St,1072,Glasshouse,Customer
130719677,10/10/2021 10:27,10/10/2021 10:40,70767,743,1008,Centre Ave & PPG Paints Arena,1013,Isabella St & Federal St (PNC Park),Customer
130719921,10/10/2021 10:30,10/10/2021 10:55,71191,1525,1048,S 18th St & Sidney St,1012,North Shore Trail & Fort Duquesne Bridge,Customer
130720072,10/10/2021 10:31,10/10/2021 10:55,70771,1442,1048,S 18th St & Sidney St,1012,North Shore Trail & Fort Duquesne Bridge,Customer
130720267,10/10/2021 10:33,10/10/2021 11:16,70916,2602,1048,S 18th St & Sidney St,1013,Isabella St & Federal St (PNC Park),Customer
130720283,10/10/2021 10:33,10/10/2021 10:54,71196,1226,49601,Smallman St & 31st St,1013,Isabella St & Federal St (PNC Park),Customer
130720301,10/10/2021 10:33,10/10/2021 11:08,70139,2102,1026,Penn Ave & S Whitfield St,49321,Bennett St & Eccrue Way,Customer
130720315,10/10/2021 10:33,10/10/2021 10:54,70992,1227,49601,Smallman St & 31st St,1013,Isabella St & Federal St (PNC Park),Customer
130720348,10/10/2021 10:34,10/10/2021 11:16,70763,2553,1048,S 18th St & Sidney St,1013,Isabella St & Federal St (PNC Park),Customer
130720427,10/10/2021 10:35,10/10/2021 10:54,70619,1156,1056,Wood St & Sixth Ave,1012,North Shore Trail & Fort Duquesne Bridge,Customer
130720456,10/10/2021 10:35,10/10/2021 10:52,70926,994,1056,Wood St & Sixth Ave,1012,North Shore Trail & Fort Duquesne Bridge,Customer
130720725,10/10/2021 10:38,10/10/2021 10:59,70630,1277,1045,S 27th St & Sidney St. (Southside Works),1044,Zulema St & Coltart Ave,Subscriber
130720757,10/10/2021 10:38,10/10/2021 10:57,70531,1162,1072,Glasshouse,49921,W General Robinson St & Chuck Noll Way,Customer
130720763,10/10/2021 10:38,10/10/2021 10:57,70153,1141,1060,Penn Ave & 29th St,49691,Liberty Ave & 6th St,Customer
130720804,10/10/2021 10:39,10/10/2021 10:58,70860,1138,1072,Glasshouse,49921,W General Robinson St & Chuck Noll Way,Customer
130720876,10/10/2021 10:39,10/10/2021 11:11,70920,1902,49801,Microsoft,49921,W General Robinson St & Chuck Noll Way,Customer
130720972,10/10/2021 10:40,10/10/2021 11:06,70511,1561,49561,Butler St & 48th St,1014,Ridge Ave & Brighton Rd (CCAC),Subscriber
130721162,10/10/2021 10:42,10/10/2021 11:11,70823,1720,49801,Microsoft,49941,Allegheny Station,Customer
130721379,10/10/2021 10:45,10/10/2021 10:52,70700,420,1029,Alder St & S Highland Ave,49371,E Liberty Blvd & Larimer Ave,Subscriber
130721408,10/10/2021 10:45,10/10/2021 11:01,70932,962,1072,Glasshouse,1072,Glasshouse,Subscriber
130721508,10/10/2021 10:46,10/10/2021 10:51,70273,338,1094,O'Hara St & Desoto St,1039,Atwood St & Bates St,Subscriber
130721554,10/10/2021 10:46,10/10/2021 11:10,70979,1422,49801,Microsoft,49941,Allegheny Station,Customer
130721736,10/10/2021 10:48,10/10/2021 11:02,70682,831,1008,Centre Ave & PPG Paints Arena,49611,24th St & Smallman St,Customer
130722042,10/10/2021 10:51,10/10/2021 10:55,70595,248,,BIKE 70595,1094,O'Hara St & Desoto St,Subscriber
130722211,10/10/2021 10:52,10/10/2021 10:58,70752,322,1094,O'Hara St & Desoto St,1034,Ellsworth Ave & N Neville St,Subscriber
130722457,10/10/2021 10:55,10/10/2021 11:10,70005,920,1045,S 27th St & Sidney St. (Southside Works),1046,S 25th St & E Carson St,Customer
130722484,10/10/2021 10:55,10/10/2021 11:14,70658,1128,1045,S 27th St & Sidney St. (Southside Works),1052,McAnulty Dr & Forbes Ave,Customer
130722507,10/10/2021 10:55,10/10/2021 12:19,70942,5056,1045,S 27th St & Sidney St. (Southside Works),1045,S 27th St & Sidney St. (Southside Works),Customer
130722510,10/10/2021 10:55,10/10/2021 11:22,70907,1617,1094,O'Hara St & Desoto St,1048,S 18th St & Sidney St,Subscriber
130722526,10/10/2021 10:55,10/10/2021 11:01,70573,340,1034,Ellsworth Ave & N Neville St,1041,Fifth Ave & S Bouquet St,Subscriber
130722654,10/10/2021 10:57,10/10/2021 11:30,70221,1982,1049,S 12th St & E Carson St,49921,W General Robinson St & Chuck Noll Way,Customer
130722871,10/10/2021 10:59,10/10/2021 11:29,70568,1824,1049,S 12th St & E Carson St,49921,W General Robinson St & Chuck Noll Way,Customer
130722948,10/10/2021 11:00,10/10/2021 12:19,70773,4770,1045,S 27th St & Sidney St. (Southside Works),1045,S 27th St & Sidney St. (Southside Works),Customer
130722956,10/10/2021 11:00,10/10/2021 11:45,70067,2675,1015,Federal St & E North Ave,1013,Isabella St & Federal St (PNC Park),Subscriber
130723099,10/10/2021 11:02,10/10/2021 11:29,70754,1657,1049,S 12th St & E Carson St,49921,W General Robinson St & Chuck Noll Way,Customer
130723193,10/10/2021 11:03,10/10/2021 11:37,70253,2048,1084,Hot Metal St & Tunnel Blvd,,BIKE 70253,Customer
130723201,10/10/2021 11:03,10/10/2021 11:14,70701,707,1043,S Millvale Ave & Centre Ave,1091,Semple St & Louisa St,Subscriber
130723218,10/10/2021 11:03,10/10/2021 11:37,70506,2024,1084,Hot Metal St & Tunnel Blvd,1011,Fort Duquesne Blvd & 7th St,Customer
130723307,10/10/2021 11:04,10/10/2021 14:04,70786,10811,1070,Hobart St & Wightman St,,Unknown,Customer
130723309,10/10/2021 11:04,10/10/2021 11:42,70505,2284,49501,Penn Ave & 39th St,49501,Penn Ave & 39th St,Customer
130723427,10/10/2021 11:05,10/10/2021 11:15,70801,580,1020,42nd & Penn Ave.,1063,Penn Ave & N Atlantic Ave,Subscriber
130723730,10/10/2021 11:08,10/10/2021 11:59,70923,3078,49321,Bennett St & Eccrue Way,1026,Penn Ave & S Whitfield St,Customer
130723938,10/10/2021 11:10,10/10/2021 11:31,70590,1304,1001,Forbes Ave & Market Square,1012,North Shore Trail & Fort Duquesne Bridge,Customer
130724000,10/10/2021 11:10,10/10/2021 12:32,70993,4919,1019,42nd St & Butler St,1019,42nd St & Butler St,Customer
130724045,10/10/2021 11:11,10/10/2021 12:19,70865,4102,1046,S 25th St & E Carson St,1045,S 27th St & Sidney St. (Southside Works),Customer
130724057,10/10/2021 11:11,10/10/2021 11:29,70647,1109,1019,42nd St & Butler St,1017,21st St & Penn Ave,Customer
130724119,10/10/2021 11:11,10/10/2021 11:58,71179,2819,1016,17th St & Penn Ave,49921,W General Robinson St & Chuck Noll Way,Customer
130724152,10/10/2021 11:12,10/10/2021 11:25,70519,802,1008,Centre Ave & PPG Paints Arena,1013,Isabella St & Federal St (PNC Park),Subscriber
130724241,10/10/2021 11:13,10/10/2021 11:31,70537,1111,1001,Forbes Ave & Market Square,1012,North Shore Trail & Fort Duquesne Bridge,Customer
130724255,10/10/2021 11:13,10/10/2021 11:21,70518,470,1029,Alder St & S Highland Ave,1033,Ivy St & Walnut St   ,Subscriber
130724362,10/10/2021 11:14,10/10/2021 11:38,70632,1459,1021,Taylor St & Liberty Ave,1013,Isabella St & Federal St (PNC Park),Customer
130724552,10/10/2021 11:16,10/10/2021 11:26,71174,647,49301,Centre Ave & N Craig St,,BIKE 71174,Subscriber
130724556,10/10/2021 11:16,10/10/2021 11:58,70805,2508,1016,17th St & Penn Ave,49921,W General Robinson St & Chuck Noll Way,Customer
130724990,10/10/2021 11:20,10/10/2021 11:25,71208,249,1095,Schenley Dr & Forbes Ave (Schenley Plaza),1039,Atwood St & Bates St,Subscriber
130725105,10/10/2021 11:22,10/10/2021 12:27,70620,3937,49261,Wightman St & Forbes Ave,1085,Eliza Furnace Trail at Swinburne St,Customer
130725568,10/10/2021 11:26,10/10/2021 11:29,71152,183,1028,Penn Ave & Putnam St (Bakery Square),1027,Shady Ave & Ellsworth Ave,Subscriber
130725610,10/10/2021 11:26,10/10/2021 11:47,70124,1222,1060,Penn Ave & 29th St,1060,Penn Ave & 29th St,Subscriber
130725759,10/10/2021 11:28,10/10/2021 14:04,70277,9373,,BIKE 70277,,BIKE 70277,Customer
130725900,10/10/2021 11:29,10/10/2021 12:00,70784,1820,1048,S 18th St & Sidney St,1045,S 27th St & Sidney St. (Southside Works),Subscriber
130725993,10/10/2021 11:30,10/11/2021 13:21,70676,93069,1027,Shady Ave & Ellsworth Ave,1018,Butler St & Stanton Ave,Customer
130725998,10/10/2021 11:30,10/10/2021 11:35,70912,277,,BIKE 70912,,BIKE 70912,Subscriber
130726258,10/10/2021 11:33,10/10/2021 12:30,70911,3448,1006,Ross St & Sixth Ave (Steel Plaza T Station),1093,S Bouquet Ave & Sennott St,Customer
130726373,10/10/2021 11:34,10/10/2021 12:29,71226,3343,1006,Ross St & Sixth Ave (Steel Plaza T Station),1093,S Bouquet Ave & Sennott St,Customer
130726414,10/10/2021 11:34,10/10/2021 12:11,70813,2207,1016,17th St & Penn Ave,1013,Isabella St & Federal St (PNC Park),Customer
130726460,10/10/2021 11:35,10/10/2021 11:47,70545,749,1016,17th St & Penn Ave,1003,First Ave & Smithfield St,Customer
130726572,10/10/2021 11:36,10/10/2021 11:46,70654,615,1033,Ivy St & Walnut St   ,,BIKE 70654,Subscriber
130726624,10/10/2021 11:36,10/10/2021 11:47,70853,635,1033,Ivy St & Walnut St   ,,BIKE 70853,Subscriber
130726674,10/10/2021 11:37,10/10/2021 11:47,71174,622,,BIKE 71174,49301,Centre Ave & N Craig St,Subscriber
130726707,10/10/2021 11:37,10/10/2021 11:47,71180,588,1033,Ivy St & Walnut St   ,,BIKE 71180,Customer
130726715,10/10/2021 11:37,10/10/2021 12:32,70798,3302,49701,Third Ave & Stanwix St,,BIKE 70798,Customer
130726826,10/10/2021 11:38,10/10/2021 11:54,70559,929,49611,24th St & Smallman St,1013,Isabella St & Federal St (PNC Park),Customer
130726949,10/10/2021 11:40,10/10/2021 17:08,70682,19725,49611,24th St & Smallman St,1013,Isabella St & Federal St (PNC Park),Customer
130727106,10/10/2021 11:41,10/10/2021 11:48,71175,435,1038,Boulevard of the Allies & Parkview Ave,1095,Schenley Dr & Forbes Ave (Schenley Plaza),Subscriber
130727183,10/10/2021 11:42,10/10/2021 11:55,70932,778,1072,Glasshouse,1046,S 25th St & E Carson St,Customer
130727384,10/10/2021 11:44,10/10/2021 12:04,70958,1229,49301,Centre Ave & N Craig St,1088,Frazier St & Dawson St,Subscriber
130727839,10/10/2021 11:48,10/10/2021 12:31,70922,2563,1036,Schenley Dr at Schenley Plaza (Carnegie Library Main),1036,Schenley Dr at Schenley Plaza (Carnegie Library Main),Customer
130727846,10/10/2021 11:49,10/10/2021 12:30,70688,2505,1036,Schenley Dr at Schenley Plaza (Carnegie Library Main),1036,Schenley Dr at Schenley Plaza (Carnegie Library Main),Subscriber
130727869,10/10/2021 11:49,10/10/2021 12:31,71183,2543,1036,Schenley Dr at Schenley Plaza (Carnegie Library Main),1036,Schenley Dr at Schenley Plaza (Carnegie Library Main),Customer
130727994,10/10/2021 11:50,10/10/2021 17:12,71159,19329,49621,14th St & Penn Ave,1017,21st St & Penn Ave,Customer
130728001,10/10/2021 11:50,10/10/2021 12:07,70832,1018,1059,Burns White Center at 3 Crossings,1011,Fort Duquesne Blvd & 7th St,Customer
130728044,10/10/2021 11:50,10/10/2021 11:58,70506,437,1011,Fort Duquesne Blvd & 7th St,49671,9th St & Penn Ave,Subscriber
130728077,10/10/2021 11:51,10/10/2021 12:10,70662,1171,49621,14th St & Penn Ave,1017,21st St & Penn Ave,Customer
130728079,10/10/2021 11:51,10/10/2021 11:58,70866,414,1011,Fort Duquesne Blvd & 7th St,49671,9th St & Penn Ave,Subscriber
130728240,10/10/2021 11:52,10/10/2021 17:26,70742,20040,1059,Burns White Center at 3 Crossings,1011,Fort Duquesne Blvd & 7th St,Customer
130728260,10/10/2021 11:52,10/10/2021 13:03,70830,4231,1048,S 18th St & Sidney St,1099,Forbes Ave & S Craig St,Customer
130728679,10/10/2021 11:57,10/10/2021 12:11,70545,864,1003,First Ave & Smithfield St,1013,Isabella St & Federal St (PNC Park),Customer
130728801,10/10/2021 11:58,10/10/2021 12:10,70050,736,1041,Fifth Ave & S Bouquet St,1032,Walnut St & College St,Subscriber
130728844,10/10/2021 11:58,10/10/2021 12:04,70950,349,1038,Boulevard of the Allies & Parkview Ave,1095,Schenley Dr & Forbes Ave (Schenley Plaza),Subscriber
130728911,10/10/2021 11:59,10/10/2021 13:27,70836,5305,49601,Smallman St & 31st St,49601,Smallman St & 31st St,Customer
130728937,10/10/2021 11:59,10/10/2021 13:27,70934,5288,49601,Smallman St & 31st St,49601,Smallman St & 31st St,Customer
130729074,10/10/2021 12:00,10/10/2021 12:15,70935,876,1045,S 27th St & Sidney St. (Southside Works),49201,Lytle St & Eliza St,Subscriber
130729097,10/10/2021 12:01,10/10/2021 12:07,70822,394,1023,Liberty Ave & Baum Blvd,1029,Alder St & S Highland Ave,Subscriber
130729188,10/10/2021 12:02,10/10/2021 12:14,70824,751,1099,Forbes Ave & S Craig St,1033,Ivy St & Walnut St   ,Subscriber
130729207,10/10/2021 12:02,10/10/2021 12:14,70908,744,1099,Forbes Ave & S Craig St,1033,Ivy St & Walnut St   ,Subscriber
130729303,10/10/2021 12:03,10/10/2021 13:18,70532,4479,49641,11th St & Penn Ave,1017,21st St & Penn Ave,Customer
130729315,10/10/2021 12:03,10/10/2021 13:18,70304,4480,49641,11th St & Penn Ave,1017,21st St & Penn Ave,Customer
