Trip id,Starttime,Stoptime,Bikeid,Tripduration,From station id,From station name,To station id,To station name,Usertype
45799164,5/2/2018 17:59,5/2/2018 18:54,70437,3316,1039,Atwood St & Bates St,1012,North Shore Trail & Fort Duquesne Bridge,Customer
45799187,5/2/2018 17:59,5/2/2018 18:18,70090,1140,1048,S 18th St & Sidney St,1000,Liberty Ave & Stanwix St,Subscriber
45799212,5/2/2018 18:00,5/2/2018 18:54,70442,3271,1039,Atwood St & Bates St,1012,North Shore Trail & Fort Duquesne Bridge,Customer
45799281,5/2/2018 18:02,5/2/2018 18:22,70438,1236,1014,Ridge Ave & Brighton Rd (CCAC),1014,Ridge Ave & Brighton Rd (CCAC),Customer
45799282,5/2/2018 18:02,5/2/2018 18:22,70256,1236,1014,Ridge Ave & Brighton Rd (CCAC),1014,Ridge Ave & Brighton Rd (CCAC),Customer
45799290,5/2/2018 18:02,5/2/2018 18:14,70005,731,1002,Third Ave & Wood St,1048,S 18th St & Sidney St,Subscriber
45799367,5/2/2018 18:05,5/2/2018 18:34,70354,1746,1045,S 27th St & Sidney St. (Southside Works),1045,S 27th St & Sidney St. (Southside Works),Customer
45799471,5/2/2018 18:07,5/2/2018 19:26,70495,4746,1036,Schenley Dr at Schenley Plaza (Carnegie Library Main),1036,Schenley Dr at Schenley Plaza (Carnegie Library Main),Customer
45799488,5/2/2018 18:08,5/2/2018 18:18,70356,584,1023,Liberty Ave & Baum Blvd,1020,42nd & Penn Ave.,Subscriber
45799539,5/2/2018 18:09,5/2/2018 19:24,70189,4484,1012,North Shore Trail & Fort Duquesne Bridge,1012,North Shore Trail & Fort Duquesne Bridge,Customer
45799545,5/2/2018 18:09,5/2/2018 19:04,70314,3251,1046,S 25th St & E Carson St,1046,S 25th St & E Carson St,Customer
45799608,5/2/2018 18:11,5/2/2018 19:30,70210,4724,1045,S 27th St & Sidney St. (Southside Works),1045,S 27th St & Sidney St. (Southside Works),Customer
45799652,5/2/2018 18:12,5/2/2018 19:21,70272,4136,1012,North Shore Trail & Fort Duquesne Bridge,1012,North Shore Trail & Fort Duquesne Bridge,Customer
45799654,5/2/2018 18:12,5/2/2018 18:17,70323,322,1033,Ivy St & Walnut St   ,1029,Alder St & S Highland Ave,Subscriber
45799885,5/2/2018 18:18,5/2/2018 18:33,70277,906,1000,Liberty Ave & Stanwix St,1048,S 18th St & Sidney St,Subscriber
45799899,5/2/2018 18:19,5/2/2018 18:37,70397,1135,1013,Isabella St & Federal St (PNC Park),1049,S 12th St & E Carson St,Customer
45799931,5/2/2018 18:20,5/2/2018 19:28,70330,4091,1047,S 22nd St & E Carson St,1047,S 22nd St & E Carson St,Customer
45799944,5/2/2018 18:20,5/2/2018 18:41,70325,1273,1048,S 18th St & Sidney St,1012,North Shore Trail & Fort Duquesne Bridge,Customer
45799951,5/2/2018 18:20,5/2/2018 19:53,70108,5545,1049,S 12th St & E Carson St,1049,S 12th St & E Carson St,Customer
45799956,5/2/2018 18:20,5/2/2018 19:14,70226,3222,1012,North Shore Trail & Fort Duquesne Bridge,1017,21st St & Penn Ave,Customer
45799981,5/2/2018 18:21,5/2/2018 19:29,70125,4080,1047,S 22nd St & E Carson St,1047,S 22nd St & E Carson St,Customer
45799986,5/2/2018 18:21,5/2/2018 18:54,70409,1976,1015,Federal St & E North Ave,1015,Federal St & E North Ave,Customer
45800002,5/2/2018 18:21,5/2/2018 19:06,70268,2647,1011,Fort Duquesne Blvd & 7th St,1016,17th St & Penn Ave,Customer
45800005,5/2/2018 18:21,5/2/2018 19:06,70473,2660,1011,Fort Duquesne Blvd & 7th St,1016,17th St & Penn Ave,Customer
45800008,5/2/2018 18:22,5/2/2018 18:34,70411,731,1001,Forbes Ave & Market Square,1015,Federal St & E North Ave,Customer
45800019,5/2/2018 18:22,5/2/2018 20:51,70395,8924,,BIKE 70395,1019,42nd St & Butler St,Customer
45800036,5/2/2018 18:22,5/2/2018 19:07,70062,2677,1011,Fort Duquesne Blvd & 7th St,1016,17th St & Penn Ave,Customer
45800045,5/2/2018 18:23,5/2/2018 19:43,70444,4818,1015,Federal St & E North Ave,1015,Federal St & E North Ave,Customer
45800141,5/2/2018 18:25,5/2/2018 18:38,70212,781,1035,Fifth Ave & S Dithridge St,1032,Walnut St & College St,Subscriber
45800166,5/2/2018 18:26,5/2/2018 19:12,70220,2777,1012,North Shore Trail & Fort Duquesne Bridge,1017,21st St & Penn Ave,Customer
45800167,5/2/2018 18:26,5/2/2018 18:47,70016,1310,1049,S 12th St & E Carson St,1045,S 27th St & Sidney St. (Southside Works),Customer
45800216,5/2/2018 18:27,5/2/2018 19:55,70183,5271,,BIKE 70183,1015,Federal St & E North Ave,Customer
45800231,5/2/2018 18:27,5/2/2018 18:50,70316,1327,1028,Penn Ave & Putnam St (Bakery Square),1028,Penn Ave & Putnam St (Bakery Square),Customer
45800241,5/2/2018 18:28,5/2/2018 18:49,70248,1298,1028,Penn Ave & Putnam St (Bakery Square),1028,Penn Ave & Putnam St (Bakery Square),Customer
45800260,5/2/2018 18:28,5/2/2018 19:56,70432,5256,1015,Federal St & E North Ave,1015,Federal St & E North Ave,Customer
45800312,5/2/2018 18:30,5/2/2018 18:33,70349,201,1049,S 12th St & E Carson St,1049,S 12th St & E Carson St,Subscriber
45800386,5/2/2018 18:32,5/2/2018 18:39,70328,436,1049,S 12th St & E Carson St,1047,S 22nd St & E Carson St,Customer
45800408,5/2/2018 18:32,5/2/2018 18:59,70089,1581,1003,First Ave & Smithfield St,1013,Isabella St & Federal St (PNC Park),Customer
45800410,5/2/2018 18:32,5/2/2018 18:57,70436,1487,1003,First Ave & Smithfield St,1013,Isabella St & Federal St (PNC Park),Subscriber
45800415,5/2/2018 18:33,5/2/2018 18:39,70228,375,1032,Walnut St & College St,1028,Penn Ave & Putnam St (Bakery Square),Subscriber
45800427,5/2/2018 18:33,5/2/2018 19:43,70481,4198,1015,Federal St & E North Ave,1015,Federal St & E North Ave,Customer
45800438,5/2/2018 18:33,5/2/2018 18:49,70298,934,,BIKE 70298,,BIKE 70298,Customer
45800475,5/2/2018 18:35,5/2/2018 18:38,70135,179,1008,Centre Ave & PPG Paints Arena,1006,Ross St & Sixth Ave (Steel Plaza T Station),Subscriber
45800591,5/2/2018 18:38,5/2/2018 18:55,70458,1020,1032,Walnut St & College St,1026,Penn Ave & S Whitfield St,Customer
45800612,5/2/2018 18:39,5/3/2018 18:33,70459,86041,1030,S Euclid Ave & Centre Ave,1006,Ross St & Sixth Ave (Steel Plaza T Station),Subscriber
45800619,5/2/2018 18:39,5/2/2018 19:27,70322,2880,1010,10th St & Penn Ave (David L. Lawrence Convention Center),1002,Third Ave & Wood St,Customer
45800687,5/2/2018 18:41,5/2/2018 19:03,70411,1331,1015,Federal St & E North Ave,1049,S 12th St & E Carson St,Subscriber
45800688,5/2/2018 18:41,5/3/2018 8:40,70146,50344,1004,First Ave & B St (T Station),1045,S 27th St & Sidney St. (Southside Works),Subscriber
45800737,5/2/2018 18:43,5/2/2018 20:44,70397,7277,1049,S 12th St & E Carson St,1004,First Ave & B St (T Station),Customer
45800746,5/2/2018 18:43,5/2/2018 19:59,70025,4560,1012,North Shore Trail & Fort Duquesne Bridge,1012,North Shore Trail & Fort Duquesne Bridge,Customer
45800749,5/2/2018 18:43,5/2/2018 19:04,70246,1237,1013,Isabella St & Federal St (PNC Park),1046,S 25th St & E Carson St,Subscriber
45800760,5/2/2018 18:44,5/2/2018 19:59,70258,4529,1012,North Shore Trail & Fort Duquesne Bridge,1012,North Shore Trail & Fort Duquesne Bridge,Customer
45800793,5/2/2018 18:45,5/2/2018 20:19,70425,5611,1049,S 12th St & E Carson St,,Butler Street 3939,Customer
45800800,5/2/2018 18:46,5/2/2018 19:28,70328,2536,1047,S 22nd St & E Carson St,1047,S 22nd St & E Carson St,Customer
45800803,5/2/2018 18:46,5/2/2018 19:50,70035,3833,1026,Penn Ave & S Whitfield St,1026,Penn Ave & S Whitfield St,Customer
45800825,5/2/2018 18:46,5/2/2018 19:52,70354,3962,1045,S 27th St & Sidney St. (Southside Works),1049,S 12th St & E Carson St,Customer
45800834,5/2/2018 18:47,5/2/2018 20:24,70245,5810,1011,Fort Duquesne Blvd & 7th St,1011,Fort Duquesne Blvd & 7th St,Customer
45800836,5/2/2018 18:47,5/2/2018 19:06,70090,1164,1000,Liberty Ave & Stanwix St,1049,S 12th St & E Carson St,Customer
45800838,5/2/2018 18:47,5/2/2018 18:49,70426,143,1012,North Shore Trail & Fort Duquesne Bridge,1012,North Shore Trail & Fort Duquesne Bridge,Customer
45800848,5/2/2018 18:47,5/2/2018 19:07,70042,1191,1049,S 12th St & E Carson St,1003,First Ave & Smithfield St,Customer
45800850,5/2/2018 18:47,5/2/2018 19:06,70030,1136,1000,Liberty Ave & Stanwix St,1049,S 12th St & E Carson St,Customer
45800894,5/2/2018 18:49,5/2/2018 20:41,70349,6757,1049,S 12th St & E Carson St,1019,42nd St & Butler St,Customer
45800906,5/2/2018 18:49,5/2/2018 18:52,70469,202,,BIKE 70469,1048,S 18th St & Sidney St,Customer
45800988,5/2/2018 18:52,5/2/2018 19:16,70231,1471,1012,North Shore Trail & Fort Duquesne Bridge,1048,S 18th St & Sidney St,Subscriber
45801013,5/2/2018 18:52,5/2/2018 20:30,70401,5865,1014,Ridge Ave & Brighton Rd (CCAC),1014,Ridge Ave & Brighton Rd (CCAC),Customer
45801020,5/2/2018 18:52,5/3/2018 9:04,70467,51075,1010,10th St & Penn Ave (David L. Lawrence Convention Center),1001,Forbes Ave & Market Square,Customer
45801038,5/2/2018 18:53,5/2/2018 20:31,70369,5883,1014,Ridge Ave & Brighton Rd (CCAC),1014,Ridge Ave & Brighton Rd (CCAC),Customer
45801048,5/2/2018 18:54,5/2/2018 19:55,70339,3669,1048,S 18th St & Sidney St,1048,S 18th St & Sidney St,Customer
45801088,5/2/2018 18:55,5/2/2018 19:54,70230,3560,1048,S 18th St & Sidney St,1048,S 18th St & Sidney St,Customer
45801163,5/2/2018 18:58,5/2/2018 19:12,70293,853,1025,Penn Ave & N Fairmount St,1019,42nd St & Butler St,Subscriber
45801197,5/2/2018 19:00,5/2/2018 19:02,70214,134,1027,Shady Ave & Ellsworth Ave,1029,Alder St & S Highland Ave,Subscriber
45801276,5/2/2018 19:02,5/2/2018 20:29,70415,5227,1033,Ivy St & Walnut St   ,1034,Ellsworth Ave & N Neville St,Customer
45801312,5/2/2018 19:03,5/2/2018 20:29,70012,5150,1033,Ivy St & Walnut St   ,1034,Ellsworth Ave & N Neville St,Customer
45801385,5/2/2018 19:06,5/2/2018 20:33,70409,5189,1015,Federal St & E North Ave,1015,Federal St & E North Ave,Customer
45801387,5/2/2018 19:06,5/2/2018 19:36,70089,1779,1013,Isabella St & Federal St (PNC Park),1000,Liberty Ave & Stanwix St,Subscriber
45801399,5/2/2018 19:07,5/2/2018 19:36,70436,1774,1013,Isabella St & Federal St (PNC Park),1000,Liberty Ave & Stanwix St,Customer
45801441,5/2/2018 19:08,5/2/2018 19:10,70267,142,1003,First Ave & Smithfield St,1003,First Ave & Smithfield St,Customer
45801453,5/2/2018 19:09,5/2/2018 19:18,70264,543,1040,O'Hara St and University Place (Soldiers and Sailors Memorial),1043,S Millvale Ave & Centre Ave,Subscriber
45801473,5/2/2018 19:10,5/2/2018 19:18,70450,512,1027,Shady Ave & Ellsworth Ave,1033,Ivy St & Walnut St   ,Subscriber
45801507,5/2/2018 19:11,5/2/2018 19:19,70468,453,1033,Ivy St & Walnut St   ,1029,Alder St & S Highland Ave,Customer
45801578,5/2/2018 19:14,5/2/2018 19:25,70095,707,1006,Ross St & Sixth Ave (Steel Plaza T Station),1017,21st St & Penn Ave,Customer
45801601,5/2/2018 19:14,5/2/2018 19:57,70377,2549,1047,S 22nd St & E Carson St,1045,S 27th St & Sidney St. (Southside Works),Subscriber
45801627,5/2/2018 19:15,5/2/2018 20:33,70355,4660,1014,Ridge Ave & Brighton Rd (CCAC),1015,Federal St & E North Ave,Customer
45801772,5/2/2018 19:21,5/2/2018 20:19,70218,3465,1001,Forbes Ave & Market Square,,Butler Street 3939,Customer
45801804,5/2/2018 19:22,5/2/2018 19:32,70264,570,1043,S Millvale Ave & Centre Ave,1023,Liberty Ave & Baum Blvd,Subscriber
45801824,5/2/2018 19:23,5/2/2018 19:57,70412,2009,1047,S 22nd St & E Carson St,1045,S 27th St & Sidney St. (Southside Works),Customer
45801828,5/2/2018 19:24,5/2/2018 20:16,70087,3158,1048,S 18th St & Sidney St,,BIKE 70087,Customer
45801899,5/2/2018 19:27,5/2/2018 19:37,70359,638,1036,Schenley Dr at Schenley Plaza (Carnegie Library Main),1007,Stevenson St & Forbes Ave,Subscriber
45801951,5/2/2018 19:29,5/2/2018 19:53,70476,1471,1000,Liberty Ave & Stanwix St,1003,First Ave & Smithfield St,Customer
45801952,5/2/2018 19:29,5/2/2018 21:24,70126,6920,1000,Liberty Ave & Stanwix St,1003,First Ave & Smithfield St,Customer
45801962,5/2/2018 19:29,5/2/2018 19:39,70038,572,1013,Isabella St & Federal St (PNC Park),1003,First Ave & Smithfield St,Subscriber
45802050,5/2/2018 19:32,5/2/2018 20:40,70428,4069,,BIKE 70428,1038,Boulevard of the Allies & Parkview Ave,Subscriber
45802126,5/2/2018 19:36,5/3/2018 16:15,70483,74311,1016,17th St & Penn Ave,1050,Healthy Ride Hub,Customer
45802132,5/2/2018 19:36,5/2/2018 19:41,70185,295,1016,17th St & Penn Ave,1010,10th St & Penn Ave (David L. Lawrence Convention Center),Subscriber
45802145,5/2/2018 19:37,5/2/2018 19:45,70421,466,1007,Stevenson St & Forbes Ave,1001,Forbes Ave & Market Square,Subscriber
45802210,5/2/2018 19:42,5/2/2018 20:06,70121,1457,1041,Fifth Ave & S Bouquet St,1028,Penn Ave & Putnam St (Bakery Square),Subscriber
45802253,5/2/2018 19:43,5/2/2018 20:20,70256,2214,1014,Ridge Ave & Brighton Rd (CCAC),1015,Federal St & E North Ave,Customer
45802348,5/2/2018 19:48,5/3/2018 8:38,70299,46183,1022,Liberty Ave & S Millvale Ave (West Penn Hospital),1050,Healthy Ride Hub,Subscriber
45802388,5/2/2018 19:50,5/2/2018 20:35,70210,2699,1045,S 27th St & Sidney St. (Southside Works),1013,Isabella St & Federal St (PNC Park),Customer
45802392,5/2/2018 19:50,5/3/2018 15:13,70498,69733,1001,Forbes Ave & Market Square,1042,Centre Ave & Kirkpatrick St,Customer
45802402,5/2/2018 19:51,5/2/2018 20:08,70324,1040,1025,Penn Ave & N Fairmount St,1027,Shady Ave & Ellsworth Ave,Subscriber
45802518,5/2/2018 19:57,5/2/2018 21:27,70032,5392,1045,S 27th St & Sidney St. (Southside Works),1045,S 27th St & Sidney St. (Southside Works),Customer
45802521,5/2/2018 19:58,5/2/2018 21:27,70016,5371,1045,S 27th St & Sidney St. (Southside Works),1045,S 27th St & Sidney St. (Southside Works),Customer
45802619,5/2/2018 20:04,5/2/2018 20:38,70358,2057,1026,Penn Ave & S Whitfield St,1011,Fort Duquesne Blvd & 7th St,Subscriber
45802645,5/2/2018 20:06,5/2/2018 20:33,70446,1612,1048,S 18th St & Sidney St,1048,S 18th St & Sidney St,Customer
45802650,5/2/2018 20:06,5/2/2018 20:47,70290,2468,1045,S 27th St & Sidney St. (Southside Works),1045,S 27th St & Sidney St. (Southside Works),Customer
45802671,5/2/2018 20:07,5/2/2018 20:47,70031,2423,1045,S 27th St & Sidney St. (Southside Works),1045,S 27th St & Sidney St. (Southside Works),Customer
45802674,5/2/2018 20:07,5/2/2018 20:36,70201,1717,1041,Fifth Ave & S Bouquet St,1047,S 22nd St & E Carson St,Subscriber
45802684,5/2/2018 20:07,5/2/2018 20:44,70038,2172,1003,First Ave & Smithfield St,1015,Federal St & E North Ave,Subscriber
45802685,5/2/2018 20:08,5/2/2018 20:36,70447,1691,1041,Fifth Ave & S Bouquet St,1047,S 22nd St & E Carson St,Subscriber
45802791,5/2/2018 20:15,5/2/2018 20:16,70272,106,1012,North Shore Trail & Fort Duquesne Bridge,1012,North Shore Trail & Fort Duquesne Bridge,Customer
45802801,5/2/2018 20:15,5/3/2018 9:08,70473,46365,1016,17th St & Penn Ave,1006,Ross St & Sixth Ave (Steel Plaza T Station),Subscriber
45802859,5/2/2018 20:19,5/2/2018 21:37,70268,4687,1016,17th St & Penn Ave,1016,17th St & Penn Ave,Customer
45802864,5/2/2018 20:20,5/2/2018 22:39,70303,8333,1012,North Shore Trail & Fort Duquesne Bridge,1012,North Shore Trail & Fort Duquesne Bridge,Customer
45802957,5/2/2018 20:26,5/2/2018 21:00,70352,2045,1045,S 27th St & Sidney St. (Southside Works),1048,S 18th St & Sidney St,Customer
45802965,5/2/2018 20:26,5/2/2018 20:42,70087,940,,BIKE 70087,1048,S 18th St & Sidney St,Customer
45802989,5/2/2018 20:27,5/2/2018 20:39,70218,670,,Butler Street 3939,1019,42nd St & Butler St,Customer
45802993,5/2/2018 20:28,5/2/2018 20:39,70425,711,,Butler Street 3939,1019,42nd St & Butler St,Customer
45803075,5/2/2018 20:32,5/2/2018 21:06,70377,2055,1045,S 27th St & Sidney St. (Southside Works),1045,S 27th St & Sidney St. (Southside Works),Customer
45803076,5/2/2018 20:32,5/2/2018 21:04,70412,1938,1045,S 27th St & Sidney St. (Southside Works),1045,S 27th St & Sidney St. (Southside Works),Customer
45803109,5/2/2018 20:33,5/3/2018 16:06,70332,70360,1025,Penn Ave & N Fairmount St,1001,Forbes Ave & Market Square,Customer
45803134,5/2/2018 20:35,5/2/2018 20:46,70230,633,1048,S 18th St & Sidney St,1045,S 27th St & Sidney St. (Southside Works),Customer
45803148,5/2/2018 20:36,5/2/2018 20:48,70446,733,1048,S 18th St & Sidney St,1045,S 27th St & Sidney St. (Southside Works),Customer
45803175,5/2/2018 20:38,5/2/2018 20:46,70101,473,1046,S 25th St & E Carson St,1049,S 12th St & E Carson St,Subscriber
45803208,5/2/2018 20:39,5/2/2018 20:46,70445,371,1046,S 25th St & E Carson St,1049,S 12th St & E Carson St,Customer
45803256,5/2/2018 20:44,5/2/2018 20:56,70062,736,1016,17th St & Penn Ave,1006,Ross St & Sixth Ave (Steel Plaza T Station),Subscriber
45803260,5/2/2018 20:44,5/2/2018 21:47,70189,3777,1012,North Shore Trail & Fort Duquesne Bridge,1012,North Shore Trail & Fort Duquesne Bridge,Customer
45803329,5/2/2018 20:49,5/2/2018 21:47,70272,3492,1012,North Shore Trail & Fort Duquesne Bridge,1012,North Shore Trail & Fort Duquesne Bridge,Customer
45803338,5/2/2018 20:49,5/2/2018 21:18,70298,1703,,BIKE 70298,1000,Liberty Ave & Stanwix St,Customer
45803490,5/2/2018 21:02,5/2/2018 21:27,70397,1499,1004,First Ave & B St (T Station),1049,S 12th St & E Carson St,Customer
45803496,5/2/2018 21:02,5/2/2018 21:26,70421,1395,1001,Forbes Ave & Market Square,1045,S 27th St & Sidney St. (Southside Works),Subscriber
45803498,5/2/2018 21:02,5/2/2018 21:11,70101,513,1049,S 12th St & E Carson St,1046,S 25th St & E Carson St,Subscriber
45803518,5/2/2018 21:04,5/2/2018 21:11,70445,447,1049,S 12th St & E Carson St,1046,S 25th St & E Carson St,Customer
45803611,5/2/2018 21:11,5/2/2018 22:30,70362,4754,1045,S 27th St & Sidney St. (Southside Works),1045,S 27th St & Sidney St. (Southside Works),Subscriber
45803651,5/2/2018 21:14,5/2/2018 21:40,70204,1554,1009,12th St & Penn Ave,1020,42nd & Penn Ave.,Customer
45803656,5/2/2018 21:15,5/2/2018 21:39,70151,1443,1009,12th St & Penn Ave,1020,42nd & Penn Ave.,Customer
45803740,5/2/2018 21:22,5/2/2018 22:24,70430,3743,1001,Forbes Ave & Market Square,1001,Forbes Ave & Market Square,Customer
45803741,5/2/2018 21:22,5/2/2018 22:24,70152,3693,1001,Forbes Ave & Market Square,1001,Forbes Ave & Market Square,Customer
45803742,5/2/2018 21:22,5/2/2018 22:23,70334,3679,1001,Forbes Ave & Market Square,1001,Forbes Ave & Market Square,Customer
45803751,5/2/2018 21:23,5/2/2018 22:23,70322,3578,1002,Third Ave & Wood St,1001,Forbes Ave & Market Square,Customer
45803800,5/2/2018 21:29,5/2/2018 22:26,70301,3410,1047,S 22nd St & E Carson St,1047,S 22nd St & E Carson St,Customer
45803831,5/2/2018 21:32,5/2/2018 22:27,70330,3306,1047,S 22nd St & E Carson St,1047,S 22nd St & E Carson St,Customer
45803832,5/2/2018 21:32,5/2/2018 22:25,70125,3180,1047,S 22nd St & E Carson St,1047,S 22nd St & E Carson St,Customer
45803913,5/2/2018 21:41,5/2/2018 22:15,70365,2054,1012,North Shore Trail & Fort Duquesne Bridge,1012,North Shore Trail & Fort Duquesne Bridge,Customer
45803914,5/2/2018 21:41,5/2/2018 22:15,70404,2051,1012,North Shore Trail & Fort Duquesne Bridge,1012,North Shore Trail & Fort Duquesne Bridge,Customer
45803915,5/2/2018 21:41,5/2/2018 22:16,70425,2075,1019,42nd St & Butler St,1006,Ross St & Sixth Ave (Steel Plaza T Station),Customer
45803918,5/2/2018 21:42,5/2/2018 22:31,70218,2956,1019,42nd St & Butler St,1049,S 12th St & E Carson St,Customer
45803933,5/2/2018 21:43,5/2/2018 22:33,70349,2974,1019,42nd St & Butler St,1049,S 12th St & E Carson St,Customer
45804032,5/2/2018 21:57,5/2/2018 22:02,70036,345,1016,17th St & Penn Ave,1009,12th St & Penn Ave,Subscriber
45804154,5/2/2018 22:14,5/2/2018 22:32,70135,1044,1006,Ross St & Sixth Ave (Steel Plaza T Station),1049,S 12th St & E Carson St,Customer
45804202,5/2/2018 22:24,5/2/2018 22:57,70424,1976,1035,Fifth Ave & S Dithridge St,1035,Fifth Ave & S Dithridge St,Customer
45804229,5/2/2018 22:28,5/2/2018 22:54,70327,1543,1035,Fifth Ave & S Dithridge St,1035,Fifth Ave & S Dithridge St,Customer
45804333,5/2/2018 22:48,5/2/2018 23:09,70464,1265,1038,Boulevard of the Allies & Parkview Ave,1037,Frew St & Schenley Dr,Subscriber
45804427,5/2/2018 23:06,5/2/2018 23:16,70446,586,1045,S 27th St & Sidney St. (Southside Works),1048,S 18th St & Sidney St,Customer
45804430,5/2/2018 23:07,5/2/2018 23:16,70032,573,1045,S 27th St & Sidney St. (Southside Works),1048,S 18th St & Sidney St,Customer
45804556,5/2/2018 23:31,5/2/2018 23:37,70308,360,1049,S 12th St & E Carson St,1049,S 12th St & E Carson St,Subscriber
45804928,5/3/2018 0:23,5/3/2018 0:31,70280,490,1061,33rd St and Penn Ave,1017,21st St & Penn Ave,Customer
45805181,5/3/2018 0:42,5/3/2018 1:03,70230,1298,1045,S 27th St & Sidney St. (Southside Works),1011,Fort Duquesne Blvd & 7th St,Subscriber
45807197,5/3/2018 2:08,5/3/2018 2:34,70495,1581,1036,Schenley Dr at Schenley Plaza (Carnegie Library Main),1035,Fifth Ave & S Dithridge St,Customer
45807253,5/3/2018 2:09,5/3/2018 2:33,70023,1423,1036,Schenley Dr at Schenley Plaza (Carnegie Library Main),1035,Fifth Ave & S Dithridge St,Customer
45818514,5/3/2018 5:22,5/3/2018 5:38,70491,949,1022,Liberty Ave & S Millvale Ave (West Penn Hospital),1001,Forbes Ave & Market Square,Subscriber
45820340,5/3/2018 5:39,5/3/2018 5:51,70079,719,1061,33rd St and Penn Ave,1010,10th St & Penn Ave (David L. Lawrence Convention Center),Subscriber
45826396,5/3/2018 6:28,5/3/2018 6:44,70183,956,1015,Federal St & E North Ave,1001,Forbes Ave & Market Square,Customer
45830915,5/3/2018 7:00,5/3/2018 7:07,70108,432,1049,S 12th St & E Carson St,1045,S 27th St & Sidney St. (Southside Works),Subscriber
45833063,5/3/2018 7:14,5/3/2018 7:24,70065,584,1017,21st St & Penn Ave,1001,Forbes Ave & Market Square,Subscriber
45834055,5/3/2018 7:22,5/3/2018 7:39,70118,1036,1019,42nd St & Butler St,1010,10th St & Penn Ave (David L. Lawrence Convention Center),Customer
45835089,5/3/2018 7:28,5/3/2018 7:37,70354,505,1049,S 12th St & E Carson St,1006,Ross St & Sixth Ave (Steel Plaza T Station),Customer
45835124,5/3/2018 7:29,5/3/2018 7:38,70411,581,1049,S 12th St & E Carson St,1006,Ross St & Sixth Ave (Steel Plaza T Station),Subscriber
45835351,5/3/2018 7:30,5/3/2018 7:45,70125,897,1047,S 22nd St & E Carson St,1003,First Ave & Smithfield St,Subscriber
45836449,5/3/2018 7:37,5/3/2018 7:45,70090,512,1049,S 12th St & E Carson St,1006,Ross St & Sixth Ave (Steel Plaza T Station),Customer
45837443,5/3/2018 7:44,5/3/2018 7:55,70491,647,1001,Forbes Ave & Market Square,1009,12th St & Penn Ave,Subscriber
45837788,5/3/2018 7:46,5/3/2018 8:06,70108,1203,1045,S 27th St & Sidney St. (Southside Works),1000,Liberty Ave & Stanwix St,Subscriber
45838542,5/3/2018 7:51,5/3/2018 8:12,70387,1274,,BIKE 70387,1013,Isabella St & Federal St (PNC Park),Subscriber
45838621,5/3/2018 7:51,5/3/2018 7:59,70430,460,1001,Forbes Ave & Market Square,1009,12th St & Penn Ave,Subscriber
45840749,5/3/2018 8:05,5/3/2018 8:16,70399,667,1043,S Millvale Ave & Centre Ave,1040,O'Hara St and University Place (Soldiers and Sailors Memorial),Subscriber
45841256,5/3/2018 8:08,5/3/2018 8:16,70322,448,1001,Forbes Ave & Market Square,,Grant Street 210,Customer
45842009,5/3/2018 8:13,5/3/2018 8:24,70450,635,1033,Ivy St & Walnut St   ,1035,Fifth Ave & S Dithridge St,Subscriber
45842073,5/3/2018 8:14,5/3/2018 8:18,70329,265,1043,S Millvale Ave & Centre Ave,1034,Ellsworth Ave & N Neville St,Subscriber
45842450,5/3/2018 8:16,5/3/2018 8:24,70086,483,1017,21st St & Penn Ave,,Fort Duquesne Boulevard 1000,Subscriber
45842496,5/3/2018 8:17,5/3/2018 8:29,70229,746,1017,21st St & Penn Ave,1000,Liberty Ave & Stanwix St,Subscriber
45842879,5/3/2018 8:19,5/3/2018 8:45,70053,1564,1034,Ellsworth Ave & N Neville St,1004,First Ave & B St (T Station),Subscriber
45842938,5/3/2018 8:20,5/3/2018 8:43,70077,1406,1021,Taylor St & Liberty Ave,1001,Forbes Ave & Market Square,Subscriber
45844510,5/3/2018 8:31,5/3/2018 8:49,70101,1081,1046,S 25th St & E Carson St,1003,First Ave & Smithfield St,Subscriber
45847858,5/3/2018 8:53,5/3/2018 9:02,70279,510,1034,Ellsworth Ave & N Neville St,1037,Frew St & Schenley Dr,Subscriber
45852988,5/3/2018 9:27,5/3/2018 9:49,70246,1304,1046,S 25th St & E Carson St,1010,10th St & Penn Ave (David L. Lawrence Convention Center),Subscriber
45853045,5/3/2018 9:28,5/3/2018 9:47,70445,1162,1046,S 25th St & E Carson St,1010,10th St & Penn Ave (David L. Lawrence Convention Center),Subscriber
45854007,5/3/2018 9:34,5/3/2018 9:43,70465,515,1033,Ivy St & Walnut St   ,1026,Penn Ave & S Whitfield St,Subscriber
45854783,5/3/2018 9:39,5/3/2018 9:53,70212,801,1032,Walnut St & College St,1037,Frew St & Schenley Dr,Subscriber
45856289,5/3/2018 9:49,5/4/2018 11:30,70429,92483,1022,Liberty Ave & S Millvale Ave (West Penn Hospital),1061,33rd St and Penn Ave,Customer
45857280,5/3/2018 9:56,5/3/2018 10:05,70465,526,1026,Penn Ave & S Whitfield St,1033,Ivy St & Walnut St   ,Subscriber
45857545,5/3/2018 9:57,5/3/2018 11:20,70062,4931,1006,Ross St & Sixth Ave (Steel Plaza T Station),1013,Isabella St & Federal St (PNC Park),Customer
45857849,5/3/2018 10:00,5/3/2018 11:19,70171,4734,1006,Ross St & Sixth Ave (Steel Plaza T Station),1013,Isabella St & Federal St (PNC Park),Customer
