trip_id,starttime,stoptime,bikeid,tripduration,from_station_id,from_station_name,to_station_id,to_station_name,usertype
141530430,4/23/2022 12:55,4/23/2022 13:39,70573,2601,,North Shore Trail & Fort Duquesne Bridge,,North Shore Trail & Fort Duquesne Bridge,Customer
141530447,4/23/2022 12:56,4/23/2022 14:50,70509,6886,,BIKE 70509,1036,Schenley Dr at Schenley Plaza (Carnegie Library Main),Customer
141530451,4/23/2022 12:56,4/23/2022 14:47,70750,6702,,BIKE 70750,1036,Schenley Dr at Schenley Plaza (Carnegie Library Main),Customer
141530463,4/23/2022 12:56,4/23/2022 13:08,71209,768,,BIKE 71209,49801,Microsoft,Subscriber
141530473,4/23/2022 12:56,4/23/2022 14:50,71182,6853,49691,Liberty Ave & 6th St,1036,Schenley Dr at Schenley Plaza (Carnegie Library Main),Customer
141530575,4/23/2022 12:57,4/23/2022 13:10,71188,807,1001,Forbes Ave & Market Square,49801,Microsoft,Subscriber
141530671,4/23/2022 12:58,4/23/2022 13:21,70997,1390,,BIKE 70997,1048,S 18th St & Sidney St,Customer
141530789,4/23/2022 12:59,4/23/2022 17:11,70658,15156,,BIKE 70658,1000,Liberty Ave & Stanwix St,Customer
141531439,4/23/2022 13:04,4/23/2022 15:45,70973,9628,1084,Hot Metal St & Tunnel Blvd,1084,Hot Metal St & Tunnel Blvd,Customer
141531653,4/23/2022 13:06,4/23/2022 15:45,71235,9527,1084,Hot Metal St & Tunnel Blvd,1084,Hot Metal St & Tunnel Blvd,Customer
141532103,4/23/2022 13:10,4/24/2022 12:03,70855,82400,,BIKE 70855,49691,Liberty Ave & 6th St,Customer
141532174,4/23/2022 13:11,4/23/2022 14:30,70670,4772,,BIKE 70670,,BIKE 70670,Customer
141533266,4/23/2022 13:21,4/23/2022 19:52,71172,23475,,BIKE 71172,1013,Isabella St & Federal St (PNC Park),Customer
141533293,4/23/2022 13:21,4/23/2022 14:09,71188,2872,49801,Microsoft,,North Shore Trail & Fort Duquesne Bridge,Customer
141533335,4/23/2022 13:22,4/23/2022 14:52,70339,5412,1013,Isabella St & Federal St (PNC Park),49801,Microsoft,Customer
141533342,4/23/2022 13:22,4/23/2022 20:51,70965,26952,1013,Isabella St & Federal St (PNC Park),49801,Microsoft,Customer
141533486,4/23/2022 13:23,4/23/2022 14:10,71209,2786,49801,Microsoft,,North Shore Trail & Fort Duquesne Bridge,Customer
141534302,4/23/2022 13:31,4/23/2022 13:39,71191,473,1036,Schenley Dr at Schenley Plaza (Carnegie Library Main),,BIKE 71191,Subscriber
141534343,4/23/2022 13:31,4/23/2022 14:17,70365,2737,,North Shore Trail & Fort Duquesne Bridge,,North Shore Trail & Fort Duquesne Bridge,Customer
141535450,4/23/2022 13:42,4/23/2022 14:33,70907,3095,49691,Liberty Ave & 6th St,49951,Butler St & 36th St,Customer
141535754,4/23/2022 13:45,4/23/2022 14:05,71191,1216,,BIKE 71191,,BIKE 71191,Subscriber
141535817,4/23/2022 13:46,4/23/2022 14:39,71176,3207,,North Shore Trail & Fort Duquesne Bridge,1013,Isabella St & Federal St (PNC Park),Customer
141535919,4/23/2022 13:47,4/23/2022 14:38,70823,3096,,North Shore Trail & Fort Duquesne Bridge,1013,Isabella St & Federal St (PNC Park),Subscriber
141536438,4/23/2022 13:52,4/23/2022 15:19,70632,5231,,North Shore Trail & Fort Duquesne Bridge,,North Shore Trail & Fort Duquesne Bridge,Customer
141536563,4/23/2022 13:53,4/23/2022 15:21,70276,5258,,North Shore Trail & Fort Duquesne Bridge,,North Shore Trail & Fort Duquesne Bridge,Customer
141537159,4/23/2022 13:59,4/23/2022 14:17,70202,1071,49691,Liberty Ave & 6th St,49801,Microsoft,Customer
141537211,4/23/2022 13:59,4/23/2022 14:16,70544,1014,49691,Liberty Ave & 6th St,49801,Microsoft,Customer
141537308,4/23/2022 14:00,4/23/2022 16:04,70799,7402,,North Shore Trail & Fort Duquesne Bridge,,North Shore Trail & Fort Duquesne Bridge,Customer
141537476,4/23/2022 14:02,4/23/2022 15:14,70573,4297,,North Shore Trail & Fort Duquesne Bridge,,North Shore Trail & Fort Duquesne Bridge,Customer
141537559,4/23/2022 14:03,4/23/2022 15:16,70153,4400,,North Shore Trail & Fort Duquesne Bridge,,North Shore Trail & Fort Duquesne Bridge,Customer
141537698,4/23/2022 14:04,4/23/2022 14:41,70503,2187,49691,Liberty Ave & 6th St,1045,S 27th St & Sidney St. (Southside Works),Customer
141537766,4/23/2022 14:05,4/23/2022 14:41,70442,2154,1000,Liberty Ave & Stanwix St,1045,S 27th St & Sidney St. (Southside Works),Customer
141537830,4/23/2022 14:06,4/23/2022 14:27,70827,1257,1050,Healthy Ride Hub,,BIKE 70827,Customer
141537902,4/23/2022 14:07,4/23/2022 21:11,70843,25451,1050,Healthy Ride Hub,1000,Liberty Ave & Stanwix St,Customer
141538364,4/23/2022 14:12,4/23/2022 14:39,70225,1581,1084,Hot Metal St & Tunnel Blvd,,BIKE 70225,Customer
141538784,4/23/2022 14:17,4/23/2022 15:24,71188,4047,,North Shore Trail & Fort Duquesne Bridge,,North Shore Trail & Fort Duquesne Bridge,Customer
141538800,4/23/2022 14:17,4/23/2022 15:26,71209,4152,,North Shore Trail & Fort Duquesne Bridge,,North Shore Trail & Fort Duquesne Bridge,Customer
141538830,4/23/2022 14:17,4/23/2022 14:50,70944,1976,1084,Hot Metal St & Tunnel Blvd,1084,Hot Metal St & Tunnel Blvd,Customer
141539129,4/23/2022 14:21,4/23/2022 16:43,70990,8537,49691,Liberty Ave & 6th St,,BIKE 70990,Customer
141539266,4/23/2022 14:23,4/23/2022 15:18,70815,3351,1000,Liberty Ave & Stanwix St,,BIKE 70815,Customer
141539488,4/23/2022 14:25,4/23/2022 14:57,71213,1896,1000,Liberty Ave & Stanwix St,1084,Hot Metal St & Tunnel Blvd,Customer
141539496,4/23/2022 14:25,4/23/2022 14:55,70703,1792,1026,Penn Ave & S Whitfield St,,BIKE 70703,Subscriber
141539613,4/23/2022 14:27,4/23/2022 15:13,70528,2783,,Waterfront PL and 21st St (Strip District),1000,Liberty Ave & Stanwix St,Customer
141539709,4/23/2022 14:28,4/23/2022 14:58,70966,1797,,BIKE 70966,1084,Hot Metal St & Tunnel Blvd,Customer
141540071,4/23/2022 14:33,4/23/2022 16:24,70935,6677,1048,S 18th St & Sidney St,1045,S 27th St & Sidney St. (Southside Works),Customer
141540199,4/23/2022 14:35,4/23/2022 14:58,70997,1401,1048,S 18th St & Sidney St,1048,S 18th St & Sidney St,Customer
141540492,4/23/2022 14:38,4/23/2022 15:20,70365,2539,,North Shore Trail & Fort Duquesne Bridge,,North Shore Trail & Fort Duquesne Bridge,Customer
141540804,4/23/2022 14:42,4/23/2022 15:06,70503,1414,1045,S 27th St & Sidney St. (Southside Works),1082,W Station Square Dr & Bessemer Court,Customer
141540830,4/23/2022 14:43,4/23/2022 15:06,70442,1368,1045,S 27th St & Sidney St. (Southside Works),1082,W Station Square Dr & Bessemer Court,Customer
141540883,4/23/2022 14:43,4/23/2022 14:56,70911,763,1024,S Negley Ave & Baum Blvd,,Pittsburgh - Liberty Ave.,Subscriber
141541209,4/23/2022 14:47,4/23/2022 15:42,70705,3262,49691,Liberty Ave & 6th St,,BIKE 70705,Subscriber
141541294,4/23/2022 14:48,4/23/2022 15:22,70544,2010,49801,Microsoft,49951,Butler St & 36th St,Customer
141541337,4/23/2022 14:49,4/23/2022 15:22,70202,1987,49801,Microsoft,49951,Butler St & 36th St,Customer
141541750,4/23/2022 14:54,4/23/2022 15:47,70225,3152,,BIKE 70225,,BIKE 70225,Customer
141541883,4/23/2022 14:56,4/23/2022 15:37,70736,2462,,North Shore Trail & Fort Duquesne Bridge,,North Shore Trail & Fort Duquesne Bridge,Customer
141541977,4/23/2022 14:57,4/23/2022 15:37,70572,2390,,North Shore Trail & Fort Duquesne Bridge,,North Shore Trail & Fort Duquesne Bridge,Customer
141542020,4/23/2022 14:58,4/23/2022 14:59,70923,104,1013,Isabella St & Federal St (PNC Park),49801,Microsoft,Customer
141542125,4/23/2022 14:59,4/23/2022 16:26,71196,5188,1048,S 18th St & Sidney St,1045,S 27th St & Sidney St. (Southside Works),Customer
141542286,4/23/2022 15:01,4/23/2022 15:11,71176,563,1013,Isabella St & Federal St (PNC Park),1013,Isabella St & Federal St (PNC Park),Customer
141542486,4/23/2022 15:04,4/23/2022 15:25,70703,1236,,BIKE 70703,,BIKE 70703,Subscriber
141542727,4/23/2022 15:07,4/23/2022 17:27,71213,8382,1084,Hot Metal St & Tunnel Blvd,1084,Hot Metal St & Tunnel Blvd,Customer
141542887,4/23/2022 15:10,4/23/2022 15:45,70670,2142,,BIKE 70670,,BIKE 70670,Customer
141543120,4/23/2022 15:13,4/23/2022 15:46,70923,1967,49801,Microsoft,1084,Hot Metal St & Tunnel Blvd,Customer
141543415,4/23/2022 15:18,4/23/2022 16:04,70823,2812,1013,Isabella St & Federal St (PNC Park),1013,Isabella St & Federal St (PNC Park),Subscriber
141543420,4/23/2022 15:18,4/23/2022 16:44,70528,5192,1000,Liberty Ave & Stanwix St,,BIKE 70528,Customer
141543482,4/23/2022 15:18,4/23/2022 16:44,70666,5134,1000,Liberty Ave & Stanwix St,,BIKE 70666,Customer
141543739,4/23/2022 15:22,4/23/2022 16:05,71176,2536,1013,Isabella St & Federal St (PNC Park),1013,Isabella St & Federal St (PNC Park),Customer
141543753,4/23/2022 15:23,4/24/2022 10:19,70509,68182,1036,Schenley Dr at Schenley Plaza (Carnegie Library Main),1036,Schenley Dr at Schenley Plaza (Carnegie Library Main),Customer
141544174,4/23/2022 15:29,4/23/2022 16:50,70632,4837,,North Shore Trail & Fort Duquesne Bridge,,North Shore Trail & Fort Duquesne Bridge,Customer
141544194,4/23/2022 15:29,4/23/2022 16:51,70276,4920,,North Shore Trail & Fort Duquesne Bridge,,North Shore Trail & Fort Duquesne Bridge,Customer
141544475,4/23/2022 15:34,4/23/2022 15:45,70997,682,1048,S 18th St & Sidney St,,BIKE 70997,Subscriber
141544561,4/23/2022 15:35,4/23/2022 16:51,70153,4522,,North Shore Trail & Fort Duquesne Bridge,,North Shore Trail & Fort Duquesne Bridge,Customer
141544858,4/23/2022 15:40,4/23/2022 16:06,70736,1563,,North Shore Trail & Fort Duquesne Bridge,49801,Microsoft,Subscriber
141544863,4/23/2022 15:40,4/23/2022 16:07,70572,1615,,North Shore Trail & Fort Duquesne Bridge,49801,Microsoft,Subscriber
141544875,4/23/2022 15:40,4/23/2022 16:06,70365,1542,,BIKE 70365,49801,Microsoft,Subscriber
141545201,4/23/2022 15:46,4/23/2022 16:14,71188,1657,,North Shore Trail & Fort Duquesne Bridge,49951,Butler St & 36th St,Subscriber
141545791,4/23/2022 15:57,4/23/2022 16:53,70966,3395,1084,Hot Metal St & Tunnel Blvd,1000,Liberty Ave & Stanwix St,Customer
141545827,4/23/2022 15:57,4/23/2022 16:05,70907,480,49951,Butler St & 36th St,49951,Butler St & 36th St,Customer
141545835,4/23/2022 15:58,4/23/2022 17:48,70544,6598,49951,Butler St & 36th St,49951,Butler St & 36th St,Customer
141545930,4/23/2022 15:59,4/23/2022 16:53,70973,3225,1084,Hot Metal St & Tunnel Blvd,1000,Liberty Ave & Stanwix St,Customer
141545973,4/23/2022 16:00,4/23/2022 16:54,70923,3240,1084,Hot Metal St & Tunnel Blvd,,BIKE 70923,Customer
141545988,4/23/2022 16:00,4/23/2022 17:06,70971,3976,49801,Microsoft,,North Shore Trail & Fort Duquesne Bridge,Customer
141546094,4/23/2022 16:02,4/23/2022 16:53,71235,3065,1084,Hot Metal St & Tunnel Blvd,1000,Liberty Ave & Stanwix St,Customer
141546236,4/23/2022 16:04,4/23/2022 17:59,70217,6909,1024,S Negley Ave & Baum Blvd,49801,Microsoft,Customer
141546299,4/23/2022 16:06,4/23/2022 16:30,70202,1441,49951,Butler St & 36th St,1005,Forbes Ave & Grant St,Customer
141546403,4/23/2022 16:08,4/23/2022 16:57,70705,2961,,BIKE 70705,,BIKE 70705,Subscriber
141546616,4/23/2022 16:12,4/23/2022 18:40,71209,8930,,North Shore Trail & Fort Duquesne Bridge,,North Shore Trail & Fort Duquesne Bridge,Customer
141546694,4/23/2022 16:13,4/23/2022 18:40,70799,8858,,North Shore Trail & Fort Duquesne Bridge,,North Shore Trail & Fort Duquesne Bridge,Customer
141546717,4/23/2022 16:13,4/23/2022 16:37,70944,1444,1084,Hot Metal St & Tunnel Blvd,1084,Hot Metal St & Tunnel Blvd,Subscriber
141546850,4/23/2022 16:16,4/23/2022 18:41,70823,8696,1013,Isabella St & Federal St (PNC Park),,North Shore Trail & Fort Duquesne Bridge,Customer
141546859,4/23/2022 16:16,4/23/2022 18:40,71176,8652,1013,Isabella St & Federal St (PNC Park),,North Shore Trail & Fort Duquesne Bridge,Customer
141547147,4/23/2022 16:22,4/23/2022 16:41,71182,1147,1036,Schenley Dr at Schenley Plaza (Carnegie Library Main),1036,Schenley Dr at Schenley Plaza (Carnegie Library Main),Customer
141547545,4/23/2022 16:30,4/23/2022 16:38,71188,486,49951,Butler St & 36th St,49951,Butler St & 36th St,Customer
141547692,4/23/2022 16:33,4/23/2022 18:31,70750,7131,1036,Schenley Dr at Schenley Plaza (Carnegie Library Main),1036,Schenley Dr at Schenley Plaza (Carnegie Library Main),Customer
141547958,4/23/2022 16:38,4/23/2022 16:46,70941,433,1029,Alder St & S Highland Ave,1024,S Negley Ave & Baum Blvd,Subscriber
141548103,4/23/2022 16:41,4/23/2022 16:50,70997,527,,BIKE 70997,1048,S 18th St & Sidney St,Subscriber
141548295,4/23/2022 16:45,4/23/2022 17:36,70942,3064,1045,S 27th St & Sidney St. (Southside Works),1001,Forbes Ave & Market Square,Customer
141548703,4/23/2022 16:54,4/23/2022 17:40,70935,2754,1045,S 27th St & Sidney St. (Southside Works),49951,Butler St & 36th St,Customer
141548707,4/23/2022 16:54,4/23/2022 17:41,71196,2771,1045,S 27th St & Sidney St. (Southside Works),49951,Butler St & 36th St,Customer
141548727,4/23/2022 16:55,4/23/2022 17:40,70912,2724,1045,S 27th St & Sidney St. (Southside Works),49951,Butler St & 36th St,Customer
141548918,4/23/2022 16:58,4/23/2022 17:54,70153,3361,,North Shore Trail & Fort Duquesne Bridge,,North Shore Trail & Fort Duquesne Bridge,Customer
141548961,4/23/2022 16:59,4/23/2022 17:56,70276,3403,,North Shore Trail & Fort Duquesne Bridge,,North Shore Trail & Fort Duquesne Bridge,Customer
141549312,4/23/2022 17:07,4/23/2022 17:21,70705,839,,BIKE 70705,,BIKE 70705,Subscriber
141549379,4/23/2022 17:08,4/23/2022 18:08,70923,3587,,BIKE 70923,1001,Forbes Ave & Market Square,Customer
141549398,4/23/2022 17:09,4/23/2022 18:08,70966,3537,1000,Liberty Ave & Stanwix St,1001,Forbes Ave & Market Square,Customer
141549578,4/23/2022 17:12,4/23/2022 18:48,70632,5752,,North Shore Trail & Fort Duquesne Bridge,,North Shore Trail & Fort Duquesne Bridge,Customer
141549618,4/23/2022 17:13,4/23/2022 17:38,70815,1500,,BIKE 70815,49951,Butler St & 36th St,Customer
141549746,4/23/2022 17:16,4/23/2022 18:08,71235,3126,1000,Liberty Ave & Stanwix St,1000,Liberty Ave & Stanwix St,Customer
141549747,4/23/2022 17:16,4/23/2022 18:48,70971,5489,,North Shore Trail & Fort Duquesne Bridge,,North Shore Trail & Fort Duquesne Bridge,Customer
141549757,4/23/2022 17:16,4/23/2022 17:41,70990,1471,,BIKE 70990,49951,Butler St & 36th St,Customer
141549760,4/23/2022 17:16,4/23/2022 17:18,70658,109,1000,Liberty Ave & Stanwix St,1000,Liberty Ave & Stanwix St,Customer
141549807,4/23/2022 17:17,4/23/2022 17:31,71182,811,1036,Schenley Dr at Schenley Plaza (Carnegie Library Main),1095,Schenley Dr & Forbes Ave (Schenley Plaza),Subscriber
141549903,4/23/2022 17:19,4/23/2022 17:28,70528,523,,BIKE 70528,1001,Forbes Ave & Market Square,Customer
141549923,4/23/2022 17:20,4/23/2022 17:28,70666,531,,BIKE 70666,1001,Forbes Ave & Market Square,Customer
141549963,4/23/2022 17:20,4/23/2022 18:08,70973,2883,1000,Liberty Ave & Stanwix St,1000,Liberty Ave & Stanwix St,Customer
141549983,4/23/2022 17:21,4/23/2022 17:53,70202,1941,1005,Forbes Ave & Grant St,1001,Forbes Ave & Market Square,Customer
141550393,4/23/2022 17:30,4/23/2022 17:49,70658,1160,1000,Liberty Ave & Stanwix St,,BIKE 70658,Customer
141550409,4/23/2022 17:31,4/23/2022 18:32,70736,3672,49801,Microsoft,,BIKE 70736,Customer
141550663,4/23/2022 17:36,4/23/2022 18:33,70365,3382,49801,Microsoft,,BIKE 70365,Customer
141550740,4/23/2022 17:39,4/23/2022 18:29,70942,3011,1001,Forbes Ave & Market Square,1001,Forbes Ave & Market Square,Customer
141550838,4/23/2022 17:41,4/23/2022 18:45,70997,3818,1048,S 18th St & Sidney St,1048,S 18th St & Sidney St,Customer
141550872,4/23/2022 17:42,4/23/2022 18:41,70528,3519,1001,Forbes Ave & Market Square,1000,Liberty Ave & Stanwix St,Customer
141550892,4/23/2022 17:42,4/23/2022 18:23,71213,2415,1084,Hot Metal St & Tunnel Blvd,1001,Forbes Ave & Market Square,Subscriber
141550934,4/23/2022 17:43,4/23/2022 18:41,70666,3456,1001,Forbes Ave & Market Square,1000,Liberty Ave & Stanwix St,Customer
141550953,4/23/2022 17:43,4/23/2022 18:23,70944,2372,1084,Hot Metal St & Tunnel Blvd,1001,Forbes Ave & Market Square,Customer
141551017,4/23/2022 17:45,4/23/2022 19:33,71188,6478,49951,Butler St & 36th St,,BIKE 71188,Customer
141551114,4/23/2022 17:47,4/23/2022 19:29,70990,6099,49951,Butler St & 36th St,49951,Butler St & 36th St,Customer
141551208,4/23/2022 17:50,4/23/2022 17:51,70572,80,49801,Microsoft,49801,Microsoft,Subscriber
141551294,4/23/2022 17:51,4/23/2022 18:29,70754,2294,49801,Microsoft,,North Shore Trail & Fort Duquesne Bridge,Subscriber
141551438,4/23/2022 17:55,4/23/2022 18:28,70572,1932,49801,Microsoft,1082,W Station Square Dr & Bessemer Court,Customer
141551663,4/23/2022 18:01,4/23/2022 18:28,70339,1615,49801,Microsoft,1082,W Station Square Dr & Bessemer Court,Customer
141552038,4/23/2022 18:10,4/23/2022 18:16,71182,335,1095,Schenley Dr & Forbes Ave (Schenley Plaza),,BIKE 71182,Subscriber
141552066,4/23/2022 18:11,4/23/2022 18:38,71235,1614,1000,Liberty Ave & Stanwix St,,BIKE 71235,Customer
141552110,4/23/2022 18:12,4/24/2022 9:34,70966,55331,1001,Forbes Ave & Market Square,1000,Liberty Ave & Stanwix St,Customer
141552337,4/23/2022 18:17,4/23/2022 18:29,70225,736,,BIKE 70225,1084,Hot Metal St & Tunnel Blvd,Customer
141552561,4/23/2022 18:22,4/24/2022 9:34,70973,54743,1000,Liberty Ave & Stanwix St,1000,Liberty Ave & Stanwix St,Customer
141553056,4/23/2022 18:35,4/23/2022 18:54,70276,1161,,North Shore Trail & Fort Duquesne Bridge,1005,Forbes Ave & Grant St,Customer
141553060,4/23/2022 18:35,4/23/2022 18:52,70153,1073,,North Shore Trail & Fort Duquesne Bridge,1005,Forbes Ave & Grant St,Customer
141553131,4/23/2022 18:36,4/23/2022 18:38,70907,93,49951,Butler St & 36th St,49951,Butler St & 36th St,Subscriber
141553190,4/23/2022 18:38,4/23/2022 19:02,70935,1471,49951,Butler St & 36th St,,North Shore Trail & Fort Duquesne Bridge,Customer
141553431,4/23/2022 18:44,4/23/2022 18:57,70736,797,,BIKE 70736,1000,Liberty Ave & Stanwix St,Subscriber
141553472,4/23/2022 18:45,4/23/2022 19:33,71235,2869,,BIKE 71235,1000,Liberty Ave & Stanwix St,Customer
141553504,4/23/2022 18:46,4/23/2022 19:33,70666,2831,1000,Liberty Ave & Stanwix St,1000,Liberty Ave & Stanwix St,Customer
141553585,4/23/2022 18:49,4/23/2022 20:03,70528,4471,1000,Liberty Ave & Stanwix St,1000,Liberty Ave & Stanwix St,Customer
141553637,4/23/2022 18:50,4/23/2022 18:55,70911,301,,Pittsburgh - Liberty Ave.,1024,S Negley Ave & Baum Blvd,Subscriber
141553796,4/23/2022 18:54,4/23/2022 20:03,70942,4139,1001,Forbes Ave & Market Square,,BIKE 70942,Customer
141553830,4/23/2022 18:55,4/23/2022 19:07,70944,710,1001,Forbes Ave & Market Square,1000,Liberty Ave & Stanwix St,Customer
141553844,4/23/2022 18:55,4/23/2022 19:28,71196,1939,49951,Butler St & 36th St,49951,Butler St & 36th St,Customer
141553898,4/23/2022 18:57,4/23/2022 19:28,70912,1831,49951,Butler St & 36th St,49951,Butler St & 36th St,Customer
141554044,4/23/2022 19:02,4/23/2022 20:16,71213,4455,1001,Forbes Ave & Market Square,,BIKE 71213,Customer
141554118,4/23/2022 19:04,4/24/2022 10:45,71209,56419,,North Shore Trail & Fort Duquesne Bridge,,North Shore Trail & Fort Duquesne Bridge,Customer
141554166,4/23/2022 19:06,4/24/2022 10:47,70754,56496,,North Shore Trail & Fort Duquesne Bridge,,North Shore Trail & Fort Duquesne Bridge,Customer
141554429,4/23/2022 19:12,4/23/2022 19:58,70544,2792,49951,Butler St & 36th St,,BIKE 70544,Customer
141554546,4/23/2022 19:16,4/23/2022 19:58,70815,2528,49951,Butler St & 36th St,,BIKE 70815,Customer
141554820,4/23/2022 19:25,4/23/2022 19:29,71182,251,,BIKE 71182,1095,Schenley Dr & Forbes Ave (Schenley Plaza),Subscriber
141554913,4/23/2022 19:28,4/23/2022 19:49,70276,1258,1005,Forbes Ave & Grant St,1000,Liberty Ave & Stanwix St,Customer
141554920,4/23/2022 19:28,4/23/2022 19:50,70153,1332,1005,Forbes Ave & Grant St,,BIKE 70153,Customer
141555084,4/23/2022 19:32,4/23/2022 20:16,70573,2606,,North Shore Trail & Fort Duquesne Bridge,1005,Forbes Ave & Grant St,Customer
141555090,4/23/2022 19:33,4/23/2022 20:15,70971,2569,,North Shore Trail & Fort Duquesne Bridge,,BIKE 70971,Customer
141555161,4/23/2022 19:35,4/23/2022 19:51,70572,988,1082,W Station Square Dr & Bessemer Court,1045,S 27th St & Sidney St. (Southside Works),Customer
141555162,4/23/2022 19:35,4/23/2022 19:52,70503,1011,1082,W Station Square Dr & Bessemer Court,1045,S 27th St & Sidney St. (Southside Works),Customer
141555248,4/23/2022 19:38,4/23/2022 20:13,70705,2129,,BIKE 70705,,BIKE 70705,Subscriber
141555270,4/23/2022 19:38,4/23/2022 21:34,70944,6958,1000,Liberty Ave & Stanwix St,49691,Liberty Ave & 6th St,Customer
141555304,4/23/2022 19:39,4/23/2022 21:35,70666,6925,1000,Liberty Ave & Stanwix St,49691,Liberty Ave & 6th St,Customer
141555321,4/23/2022 19:40,4/23/2022 21:34,71235,6854,1000,Liberty Ave & Stanwix St,49691,Liberty Ave & 6th St,Customer
141555454,4/23/2022 19:45,4/23/2022 20:10,70823,1541,,North Shore Trail & Fort Duquesne Bridge,,North Shore Trail & Fort Duquesne Bridge,Customer
141555503,4/23/2022 19:46,4/23/2022 20:11,71176,1470,,North Shore Trail & Fort Duquesne Bridge,,North Shore Trail & Fort Duquesne Bridge,Customer
141555520,4/23/2022 19:47,4/23/2022 20:44,70997,3452,1048,S 18th St & Sidney St,1048,S 18th St & Sidney St,Customer
141555548,4/23/2022 19:47,4/23/2022 19:49,70736,76,1000,Liberty Ave & Stanwix St,49691,Liberty Ave & 6th St,Customer
141555552,4/23/2022 19:47,4/23/2022 19:52,70750,301,1036,Schenley Dr at Schenley Plaza (Carnegie Library Main),1036,Schenley Dr at Schenley Plaza (Carnegie Library Main),Subscriber
141555685,4/23/2022 19:52,4/23/2022 20:17,71182,1498,1095,Schenley Dr & Forbes Ave (Schenley Plaza),1041,Fifth Ave & S Bouquet St,Subscriber
141555763,4/23/2022 19:55,4/23/2022 20:09,70632,840,,North Shore Trail & Fort Duquesne Bridge,49801,Microsoft,Subscriber
141556327,4/23/2022 20:16,4/23/2022 20:35,70935,1160,,North Shore Trail & Fort Duquesne Bridge,,North Shore Trail & Fort Duquesne Bridge,Customer
141556334,4/23/2022 20:16,4/23/2022 21:08,70942,3124,,BIKE 70942,1005,Forbes Ave & Grant St,Customer
141556338,4/23/2022 20:16,4/23/2022 20:35,70799,1124,,North Shore Trail & Fort Duquesne Bridge,,North Shore Trail & Fort Duquesne Bridge,Customer
141556341,4/23/2022 20:16,4/23/2022 21:03,70528,2808,1000,Liberty Ave & Stanwix St,1005,Forbes Ave & Grant St,Customer
141556369,4/23/2022 20:17,4/23/2022 20:44,70815,1587,,BIKE 70815,49951,Butler St & 36th St,Customer
141556390,4/23/2022 20:18,4/23/2022 20:44,70544,1584,,BIKE 70544,49951,Butler St & 36th St,Customer
141556854,4/23/2022 20:36,4/23/2022 21:07,70573,1828,1005,Forbes Ave & Grant St,1041,Fifth Ave & S Bouquet St,Customer
141557375,4/23/2022 20:59,4/23/2022 21:51,71172,3080,1013,Isabella St & Federal St (PNC Park),,North Shore Trail & Fort Duquesne Bridge,Customer
141557449,4/23/2022 21:03,4/23/2022 21:23,70442,1172,1082,W Station Square Dr & Bessemer Court,1048,S 18th St & Sidney St,Customer
141557453,4/23/2022 21:04,4/23/2022 21:23,70339,1161,1082,W Station Square Dr & Bessemer Court,1048,S 18th St & Sidney St,Customer
141558003,4/23/2022 21:28,4/24/2022 0:00,70799,9105,,North Shore Trail & Fort Duquesne Bridge,,North Shore Trail & Fort Duquesne Bridge,Customer
141558011,4/23/2022 21:29,4/24/2022 0:02,70935,9193,,North Shore Trail & Fort Duquesne Bridge,,North Shore Trail & Fort Duquesne Bridge,Customer
141558028,4/23/2022 21:30,4/23/2022 22:29,70276,3588,1000,Liberty Ave & Stanwix St,1000,Liberty Ave & Stanwix St,Customer
141558040,4/23/2022 21:30,4/24/2022 0:00,70823,8997,,North Shore Trail & Fort Duquesne Bridge,,North Shore Trail & Fort Duquesne Bridge,Customer
141558041,4/23/2022 21:30,4/24/2022 0:01,71176,9040,,North Shore Trail & Fort Duquesne Bridge,,North Shore Trail & Fort Duquesne Bridge,Customer
141558151,4/23/2022 21:36,4/23/2022 22:25,70153,2946,1000,Liberty Ave & Stanwix St,1001,Forbes Ave & Market Square,Customer
141558194,4/23/2022 21:38,4/23/2022 21:45,70339,438,1048,S 18th St & Sidney St,1084,Hot Metal St & Tunnel Blvd,Subscriber
141558588,4/23/2022 21:58,4/24/2022 9:08,71172,40187,,North Shore Trail & Fort Duquesne Bridge,49801,Microsoft,Customer
141558881,4/23/2022 22:15,4/24/2022 0:08,70573,6735,1041,Fifth Ave & S Bouquet St,1041,Fifth Ave & S Bouquet St,Customer
141559022,4/23/2022 22:24,4/23/2022 22:38,70750,848,1036,Schenley Dr at Schenley Plaza (Carnegie Library Main),1036,Schenley Dr at Schenley Plaza (Carnegie Library Main),Customer
141559107,4/23/2022 22:29,4/24/2022 0:10,71182,6084,1041,Fifth Ave & S Bouquet St,1041,Fifth Ave & S Bouquet St,Customer
141559305,4/23/2022 22:44,4/24/2022 0:05,70666,4882,49691,Liberty Ave & 6th St,49691,Liberty Ave & 6th St,Customer
141559311,4/23/2022 22:45,4/24/2022 0:06,70944,4842,49691,Liberty Ave & 6th St,49691,Liberty Ave & 6th St,Customer
141559322,4/23/2022 22:46,4/24/2022 0:09,70750,5006,1036,Schenley Dr at Schenley Plaza (Carnegie Library Main),1041,Fifth Ave & S Bouquet St,Customer
141559328,4/23/2022 22:46,4/24/2022 0:06,71235,4763,49691,Liberty Ave & 6th St,,BIKE 71235,Customer
141559377,4/23/2022 22:50,4/23/2022 23:09,70401,1116,,BIKE 70401,,BIKE 70401,Customer
